S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 code,Census 2011 code
3475,33,TAMIL NADU,587,THE NILGIRIS,5759,1,Kundah,6,05759
3476,23,MADHYA PRADESH,411,JABALPUR,3633,1,Kundam,4,03633
3477,29,KARNATAKA,549,UDUPI,5522,4,Kundapura,1,05522
3478,21,ODISHA,366,NABARANGPUR,3188,1,Kundei,1,03188
3479,29,KARNATAKA,536,DHARWAD,5477,1,Kundgol,5,05477
3480,21,ODISHA,351,DEOGARH,2802,1,Kundheigola,3,02802
3481,20,JHARKHAND,333,JAMTARA,2681,1,Kundhit,14,02681
3482,33,TAMIL NADU,574,KANCHIPURAM,7057,2,KUNDRATHUR,,00000
3483,21,ODISHA,363,KORAPUT,3210,1,Kundura,19,03210
3484,28,ANDHRA PRADESH,502,ANANTAPUR,5333,1,Kundurpi,30,05333
3485,29,KARNATAKA,548,TUMAKURU,5541,1,Kunigal,10,05541
3486,2,HIMACHAL PRADESH,25,SOLAN,7056,5,Kunihar,,00000
3487,24,GUJARAT,439,AMRELI,3839,1,Kunkavav Vadia,1,03839
3488,22,CHHATTISGARH,380,JASHPUR,3259,1,Kunkuri,3,03259
3489,33,TAMIL NADU,581,PERAMBALUR,5976,1,Kunnam,,00000
3490,32,KERALA,566,THRISSUR,6598,1,Kunnamkulam,,00000
3491,32,KERALA,555,ERNAKULAM,5657,1,Kunnathunad,1,05657
3492,32,KERALA,559,KOLLAM,5685,1,Kunnathur,2,05685
3493,36,TELANGANA,680,Nirmal,4337,3,Kuntala,33,04337
3494,1,JAMMU AND KASHMIR,3,BARAMULLA,6830,7,Kunzar,,00000
3495,28,ANDHRA PRADESH,503,CHITTOOR,5427,1,Kuppam,61,05427
3496,2,HIMACHAL PRADESH,23,SHIMLA,6962,2,Kupvi,,00000
3497,1,JAMMU AND KASHMIR,8,KUPWARA,1,19,Kupwara,1,00001
3498,8,RAJASTHAN,117,UDAIPUR,7156,1,Kurabad,,00000
3499,28,ANDHRA PRADESH,503,CHITTOOR,5389,1,Kurabalakota,23,05389
3500,23,MADHYA PRADESH,428,SEONI,3666,1,Kurai,6,03666
3501,36,TELANGANA,688,MAHABUBABAD,4721,2,Kuravi,50,04721
3502,9,UTTAR PRADESH,166,MAINPURI,6874,7,Kurawali,,00000
3503,20,JHARKHAND,342,SIMDEGA,2720,1,Kurdeg,13,02720
3504,10,BIHAR,208,MUZAFFARPUR,1213,1,Kurhani,15,01213
3505,28,ANDHRA PRADESH,517,PRAKASAM,5103,1,Kurichedu,7,05103
3506,33,TAMIL NADU,570,CUDDALORE,5790,1,Kurinjipadi,0,05790
3507,27,MAHARASHTRA,475,GADCHIROLI,4054,1,Kurkheda,3,04054
3508,28,ANDHRA PRADESH,511,KURNOOL,5259,2,Kurnool,10,05259
3509,10,BIHAR,188,ARARIA,1117,1,Kursakatta,6,01117
3510,10,BIHAR,201,KATIHAR,1155,1,Kursela,14,01155
3511,19,WEST BENGAL,309,DARJEELING,2161,1,Kurseong,8,02161
3512,10,BIHAR,611,ARWAL,1546,1,Kurtha,5,01546
3513,20,JHARKHAND,336,LOHARDAGA,2599,1,Kuru,2,02599
3514,22,CHHATTISGARH,377,DHAMTARI,3344,1,Kurud,1,03344
3515,29,KARNATAKA,528,BALLARI,7109,2,KURUGODU,,00000
3516,28,ANDHRA PRADESH,521,VIZIANAGARAM,4809,1,Kurupam,3,04809
3517,23,MADHYA PRADESH,437,VIDISHA,3572,3,Kurwai,3,03572
3518,29,KARNATAKA,541,KODAGU,7124,3,KUSHALANAGAR,,00000
3519,8,RAJASTHAN,88,BANSWARA,654,2,Kushalgarh,5,00654
3520,10,BIHAR,195,DARBHANGA,1197,1,Kusheshwar Asthan,17,01197
3521,10,BIHAR,195,DARBHANGA,1198,1,Kusheshwar Asthan Purbi,18,01198
3522,19,WEST BENGAL,310,DINAJPUR DAKSHIN,2200,1,Kushmundi,1,02200
3523,29,KARNATAKA,543,KOPPAL,5465,1,Kushtagi,2,05465
3524,23,MADHYA PRADESH,433,SIDHI,3702,1,Kusmi,8,03702
3525,36,TELANGANA,509,KHAMMAM,4755,1,Kusumanchi,33,04755
3526,33,TAMIL NADU,735,Mayiladuthurai,5797,2,Kuthalam,0,05797
3527,24,GUJARAT,456,PORBANDAR,3824,1,Kutiyana,3,03824
3528,21,ODISHA,373,SUNDARGARH,2813,1,Kutra,9,02813
3529,32,KERALA,554,ALAPPUZHA,5675,1,Kuttanad,3,05675
3530,10,BIHAR,189,AURANGABAD,1484,2,Kutumba,9,01484
3531,8,RAJASTHAN,112,RAJSAMAND,6928,5,Kuwaria,,00000
3532,28,ANDHRA PRADESH,503,CHITTOOR,5382,1,K.V.B.Puram,16,05382
3533,33,TAMIL NADU,595,VELLORE,7052,1,K V Kuppam,,00000
3534,19,WEST BENGAL,307,BIRBHUM,2262,1,Labpur,14,02262
3535,8,RAJASTHAN,114,SIKAR,552,2,Lachhmangarh,0002,00552
3536,8,RAJASTHAN,87,ALWAR,503,3,Lachhmangarh,11,00503
3537,12,ARUNACHAL PRADESH,231,EAST KAMENG,6098,2,Lada Circle,,00000
3538,10,BIHAR,206,MADHUBANI,1084,1,Ladania,5,01084
3539,2,HIMACHAL PRADESH,22,MANDI,125,7,Lad Bharol,3,00125
3540,8,RAJASTHAN,110,NAGAUR,557,1,Ladnu,1,00557
3541,8,RAJASTHAN,109,KOTA,667,1,Ladpura,3,00667
3542,6,HARYANA,68,KURUKSHETRA,6410,3,Ladwa,,00000
3543,2,HIMACHAL PRADESH,18,KANGRA,6902,6,Lagru,,00000
3544,23,MADHYA PRADESH,395,BHIND,3398,1,Lahar,7,03398
3545,18,ASSAM,296,MARIGAON,2028,1,Laharighat,3,02028
3546,9,UTTAR PRADESH,183,SITAPUR,805,13,Laharpur,3,00805
3547,10,BIHAR,218,SARAN,1253,1,Lahladpur,6,01253
3548,2,HIMACHAL PRADESH,21,LAHUL AND SPITI,115,1,Lahul,2,00115
3549,21,ODISHA,373,SUNDARGARH,2827,1,Lahunipara,23,02827
3550,21,ODISHA,357,JHARSUGUDA,2778,1,Laikera,8,02778
3551,22,CHHATTISGARH,386,RAIGARH,3264,1,Lailunga,2,03264
3552,12,ARUNACHAL PRADESH,239,TIRAP,1694,9,Laju SDO,8,01694
3553,27,MAHARASHTRA,471,BHANDARA,4043,1,Lakhandur,7,04043
3554,27,MAHARASHTRA,471,BHANDARA,4041,1,Lakhani,5,04041
3555,24,GUJARAT,441,BANAS KANTHA,6168,1,Lakhani,,00000
3556,6,HARYANA,73,ROHTAK,6468,1,Lakhan Majra ST,,00000
3557,21,ODISHA,357,JHARSUGUDA,2771,1,Lakhanpur,2,02771
3558,22,CHHATTISGARH,389,SURGUJA,3248,2,Lakhanpur,0,03248
3559,9,UTTAR PRADESH,159,KHERI,801,10,Lakhimpur,4,00801
3560,18,ASSAM,282,CACHAR,2100,1,Lakhipur,0005,02100
3561,18,ASSAM,287,GOALPARA,2013,1,Lakhipur,1,02013
3562,10,BIHAR,204,LAKHISARAI,1368,1,Lakhisarai,4,01368
3563,23,MADHYA PRADESH,428,SEONI,3659,1,Lakhnadon,1,03659
3564,10,BIHAR,206,MADHUBANI,1099,1,Lakhnaur,20,01099
3565,24,GUJARAT,449,KACHCHH,3722,1,Lakhpat,1,03722
3566,24,GUJARAT,460,SURENDRANAGAR,3791,1,Lakhtar,4,03791
3567,28,ANDHRA PRADESH,521,VIZIANAGARAM,4833,1,Lakkavarapukota,27,04833
3568,28,ANDHRA PRADESH,504,Y.S.R.,5240,1,Lakkireddipalle,42,05240
3569,10,BIHAR,222,SIWAN,1233,1,Lakri Nabiganj,5,01233
3570,5,UTTARAKHAND,50,HARIDWAR,355,1,Laksar,0003,00355
3571,28,ANDHRA PRADESH,519,SRIKAKULAM,4787,1,Lakshminarsupeta,19,04787
3572,10,BIHAR,198,JAMUI,1529,1,Lakshmipur,5,01529
3573,21,ODISHA,363,KORAPUT,3203,1,Lakshmipur,5,03203
3574,18,ASSAM,289,HAILAKANDI,2108,1,Lala,3,02108
3575,23,MADHYA PRADESH,392,BALAGHAT,3671,1,Lalbarra,0,03671
3576,5,UTTARAKHAND,50,HARIDWAR,6351,1,Laldhang,,00000
3577,9,UTTAR PRADESH,174,PRATAPGARH,880,1,Lalganj,4,00880
3578,9,UTTAR PRADESH,123,AZAMGARH,969,8,Lalganj,4,00969
3579,9,UTTAR PRADESH,170,MIRZAPUR,1001,1,Lalganj,0002,01001
3580,9,UTTAR PRADESH,175,RAE BARELI,826,1,Lalganj,4,00826
3581,10,BIHAR,224,VAISHALI,1270,1,Lalganj,3,01270
3582,19,WEST BENGAL,319,MURSHIDABAD,2229,1,Lalgola,7,02229
3583,33,TAMIL NADU,591,TIRUCHIRAPPALLI,5777,1,Lalgudi,5,05777
3584,9,UTTAR PRADESH,161,LALITPUR,862,3,Lalitpur,2,00862
3585,5,UTTARAKHAND,51,NAINITAL,345,1,Lalkuan,0,00345
3586,1,JAMMU AND KASHMIR,8,KUPWARA,6792,1,Lalpora,,00000
3587,24,GUJARAT,447,JAMNAGAR,3818,1,Lalpur,7,03818
3588,8,RAJASTHAN,97,DAUSA,537,4,Lalsot,5,00537
3589,9,UTTAR PRADESH,185,SULTANPUR,917,1,Lambhua,5,00917
3590,5,UTTARAKHAND,45,ALMORA,6368,8,Lamgada,,00000
3591,14,MANIPUR,256,IMPHAL WEST,1881,1,Lamphelpat,3,01881
3592,14,MANIPUR,256,IMPHAL WEST,1879,2,Lamsang,1,01879
3593,1,JAMMU AND KASHMIR,8,KUPWARA,6789,4,Langate,,00000
3594,27,MAHARASHTRA,492,RATNAGIRI,4273,1,Lanja,8,04273
3595,23,MADHYA PRADESH,392,BALAGHAT,3676,1,Lanji,6,03676
3596,21,ODISHA,358,KALAHANDI,3162,1,Lanjigarh,8,03162
3597,18,ASSAM,709,HOJAI,2040,4,Lanka,9,02040
3598,5,UTTARAKHAND,52,PAURI GARHWAL,310,20,Lansdowne,0,00310
3599,20,JHARKHAND,339,RANCHI,2697,1,Lapung,12,02697
3600,1,JAMMU AND KASHMIR,626,GANDERBAL,45,6,Lar,3,00045
3601,1,JAMMU AND KASHMIR,1,ANANTNAG,6820,3,Larnoo,,00000
3602,1,JAMMU AND KASHMIR,12,RAJOURI,6774,1,Laroka,,00000
3603,8,RAJASTHAN,117,UDAIPUR,691,1,Lasadiya,0,00691
3604,17,MEGHALAYA,275,WEST JAINTIA HILLS,1997,1,Laskein,2,01997
3605,20,JHARKHAND,335,LATEHAR,2639,1,Latehar,17,02639
3606,23,MADHYA PRADESH,437,VIDISHA,3570,1,Lateri,1,03570
3607,12,ARUNACHAL PRADESH,678,NAMSAI,1733,5,Lathao Circle,0,01733
3608,24,GUJARAT,439,AMRELI,3841,1,Lathi,3,03841
3609,21,ODISHA,373,SUNDARGARH,2823,1,Lathikata,19,02823
3610,1,JAMMU AND KASHMIR,14,UDHAMPUR,6737,1,Latti,,00000
3611,27,MAHARASHTRA,481,LATUR,4226,1,Latur,1,04226
3612,10,BIHAR,206,MADHUBANI,1085,1,Laukaha,6,01085
3613,10,BIHAR,206,MADHUBANI,1086,1,Laukahi,7,01086
3614,23,MADHYA PRADESH,398,CHHATARPUR,3425,1,Laundi,2,03425
3615,10,BIHAR,211,PASHCHIM CHAMPARAN,1018,1,Lauriya,6,01018
3616,19,WEST BENGAL,702,KALIMPONG,7050,1,LAVA,,00000
3617,28,ANDHRA PRADESH,519,SRIKAKULAM,4804,1,Laveru,36,04804
3618,20,JHARKHAND,323,CHATRA,2517,1,Lawalaung,4,02517
3619,8,RAJASTHAN,97,DAUSA,6909,3,Lawan,,00000
3620,15,MIZORAM,264,LAWNGTLAI,1917,3,Lawngtlai,2,01917
3621,12,ARUNACHAL PRADESH,666,LONGDING,1689,5,Lawnu Circle,0,01689
3622,36,TELANGANA,680,Nirmal,4345,3,Laxmanchanda,41,04345
3623,29,KARNATAKA,537,GADAG,7083,4,LAXMESHWAR,,00000
3624,36,TELANGANA,690,BHADRADRI KOTHAGUDEM,6266,2,Laxmidevipalli,,00000
3625,37,LADAKH,9,LEH LADAKH,10,5,Leh,1,00010
3626,3,PUNJAB,43,SANGRUR,273,1,Lehra,0,00273
3627,12,ARUNACHAL PRADESH,678,NAMSAI,1735,5,Lekang Mahadevpur Circle,0,01735
3628,28,ANDHRA PRADESH,502,ANANTAPUR,5365,1,Lepakshi,62,05365
3629,21,ODISHA,373,SUNDARGARH,2805,1,Lephripara,2,02805
3630,12,ARUNACHAL PRADESH,237,PAPUM PARE,1603,7,Leporiang Circle,7,01603
3631,12,ARUNACHAL PRADESH,238,TAWANG,6555,1,Lhou Circle,,00000
3632,14,MANIPUR,712,KANGPOKPI,6497,2,LHUNGTIN,,00000
3633,23,MADHYA PRADESH,434,TIKAMGARH,6536,1,Lidhora,,00000
3634,12,ARUNACHAL PRADESH,719,LOWER SIANG,1640,4,Likabali SDO,18,01640
3635,37,LADAKH,9,LEH LADAKH,7160,1,Likir,,00000
3636,24,GUJARAT,439,AMRELI,3842,1,Lilia,4,03842
3637,14,MANIPUR,259,THOUBAL,1876,1,Lilong,1,01876
3638,24,GUJARAT,460,SURENDRANAGAR,3797,1,Limbdi,10,03797
3639,12,ARUNACHAL PRADESH,241,UPPER SUBANSIRI,1608,3,Limeking Circle,2,01608
3640,24,GUJARAT,445,DOHAD,3892,2,Limkheda,3,03892
3641,36,TELANGANA,694,NAGARKURNOOL,4598,2,Lingal,50,04598
3642,28,ANDHRA PRADESH,504,Y.S.R.,5218,1,Lingala,20,05218
3643,36,TELANGANA,689,JANGOAN,4700,3,LingalaGhanpur,29,04700
3644,36,TELANGANA,685,KAMAREDDY,4388,2,Lingampet,32,04388
3645,28,ANDHRA PRADESH,523,WEST GODAVARI,4945,1,Lingapalem,2,04945
3646,36,TELANGANA,699,KUMURAM BHEEM ASIFABAD,6311,1,Lingapur,,00000
3647,21,ODISHA,362,KHORDHA,3044,1,LINGARAJ,9,03044
3648,28,ANDHRA PRADESH,517,PRAKASAM,5150,1,Lingasamudram,54,05150
3649,29,KARNATAKA,546,RAICHUR,5459,5,Lingsugur,1,05459
3650,12,ARUNACHAL PRADESH,243,WEST SIANG,1632,7,Liromoba EAC,11,01632
3651,20,JHARKHAND,337,PAKUR,2573,1,Litipara,1,02573
3652,35,ANDAMAN AND NICOBAR ISLANDS,602,SOUTH ANDAMANS,5924,1,Little Andaman,0,05924
3653,14,MANIPUR,260,UKHRUL,6482,2,LM,,00000
3654,24,GUJARAT,457,RAJKOT,3804,1,Lodhika,7,03804
3655,27,MAHARASHTRA,485,NANDED,4107,1,Loha,13,04107
3656,5,UTTARAKHAND,48,CHAMPAWAT,336,7,Lohaghat,0,00336
3657,1,JAMMU AND KASHMIR,7,KATHUA,6729,1,Lohai Malhar,,00000
3658,22,CHHATTISGARH,374,BASTAR,3361,1,Lohandiguda,4,03361
3659,27,MAHARASHTRA,488,OSMANABAD,4242,2,Lohara,7,04242
3660,20,JHARKHAND,336,LOHARDAGA,2601,1,Lohardaga,3,02601
3661,6,HARYANA,59,BHIWANI,401,1,Loharu,5,00401
3662,8,RAJASTHAN,107,JODHPUR,6391,16,LOHAWAT,,00000
3663,21,ODISHA,345,BALANGIR,3141,1,Loisinga,12,03141
3664,36,TELANGANA,680,Nirmal,4342,2,Lokeswaram,38,04342
3665,1,JAMMU AND KASHMIR,8,KUPWARA,6791,1,Lolab,,00000
3666,27,MAHARASHTRA,472,BULDHANA,3987,1,Lonar,13,03987
3667,13,NAGALAND,246,MOKOKCHUNG,1758,1,Longchem,1,01758
3668,12,ARUNACHAL PRADESH,666,LONGDING,6074,3,Longding HQ,,00000
3669,13,NAGALAND,249,TUENSANG,1816,1,Longkhim,6,01816
3670,13,NAGALAND,615,LONGLENG,1833,1,Longleng,3,01833
3671,14,MANIPUR,714,NONEY,6491,2,LONGMAI,,00000
3672,13,NAGALAND,614,KIPHIRE,1840,1,Longmatra,19,01840
3673,12,ARUNACHAL PRADESH,239,TIRAP,6597,1,Longo Circle,,00000
3674,13,NAGALAND,247,MON,1751,1,Longshen,8,01751
3675,16,TRIPURA,269,Dhalai,6692,2,Longtharai Valley,2,00000
3676,9,UTTAR PRADESH,145,GHAZIABAD,6089,3,Loni,,00000
3677,22,CHHATTISGARH,647,MUNGELI,3290,2,Lormi,2,03290
3678,13,NAGALAND,250,WOKHA,1786,1,Lotsu,7,01786
3679,3,PUNJAB,36,LUDHIANA,227,1,Ludhiana (East),4,00227
3680,3,PUNJAB,36,LUDHIANA,228,1,Ludhiana (West),5,00228
3681,12,ARUNACHAL PRADESH,238,TAWANG,1557,3,Lumla ADC,0,01557
3682,24,GUJARAT,669,Mahisagar,3882,2,Lunawada,4,03882
3683,22,CHHATTISGARH,389,SURGUJA,3251,1,Lundra,8,03251
3684,15,MIZORAM,265,LUNGLEI,1914,3,Lunglei,3,01914
3685,15,MIZORAM,265,LUNGLEI,1913,2,Lungsen,2,01913
3686,8,RAJASTHAN,107,JODHPUR,572,1,Luni,6,00572
3687,8,RAJASTHAN,93,BIKANER,475,1,Lunkaransar,3,00475
3688,36,TELANGANA,684,MANCHERIAL,4353,2,Luxettipet,49,04353
3689,12,ARUNACHAL PRADESH,229,CHANGLANG,6578,2,Lyngok Longtoi Circle,,00000
3690,1,JAMMU AND KASHMIR,620,KISHTWAR,6767,1,Machail,,00000
3691,36,TELANGANA,685,KAMAREDDY,4380,3,Machareddy,24,04380
3692,28,ANDHRA PRADESH,506,GUNTUR,5048,1,Machavaram,9,05048
3693,28,ANDHRA PRADESH,506,GUNTUR,5040,1,Macherla,1,05040
3694,21,ODISHA,363,KORAPUT,3212,1,Machh kund,16,03212
3695,9,UTTAR PRADESH,152,JAUNPUR,983,1,Machhlishahr,3,00983
3696,5,UTTARAKHAND,45,ALMORA,6339,1,Machhor,,00000
3697,14,MANIPUR,716,TENGNOUPAL,1892,4,Machi,1,01892
3698,1,JAMMU AND KASHMIR,8,KUPWARA,6785,2,Machil,,00000
3699,28,ANDHRA PRADESH,510,KRISHNA,5034,1,Machilipatnam,45,05034
3700,23,MADHYA PRADESH,638,SINGRAULI,6987,3,Mada,,00000
3701,28,ANDHRA PRADESH,502,ANANTAPUR,5350,1,Madakasira,47,05350
3702,28,ANDHRA PRADESH,503,CHITTOOR,5392,1,Madanapalle,26,05392
3703,36,TELANGANA,693,WANAPARTHY,6289,1,Madanapur,,00000
3704,5,UTTARAKHAND,55,TEHRI GARHWAL,6362,2,Madannegi,,00000
3705,10,BIHAR,189,AURANGABAD,1486,1,Madanpur,11,01486
3706,21,ODISHA,358,KALAHANDI,3160,1,Madanpur Rampur,7,03160
3707,19,WEST BENGAL,664,Alipurduar,2170,2,Madarihat,5,02170
3708,33,TAMIL NADU,634,TIRUPPUR,5907,1,Madathukulam,0,05907
3709,9,UTTAR PRADESH,161,LALITPUR,6369,4,madawara,,00000
3710,28,ANDHRA PRADESH,511,KURNOOL,5292,1,Maddikera (East),43,05292
3711,28,ANDHRA PRADESH,517,PRAKASAM,5127,1,Maddipadu,31,05127
3712,36,TELANGANA,696,SURYAPET,6300,1,Maddirala,,00000
3713,36,TELANGANA,721,Narayanpet,4554,2,Maddur,6,04554
3714,36,TELANGANA,692,SIDDIPET,4673,2,Maddur,2,04673
3715,29,KARNATAKA,544,MANDYA,5551,1,Maddur,6,05551
3716,36,TELANGANA,518,RANGA REDDY,4564,2,Madgul,16,04564
3717,27,MAHARASHTRA,496,SOLAPUR,4245,1,Madha,2,04245
3718,10,BIHAR,206,MADHUBANI,1100,1,Madhepur,21,01100
3719,10,BIHAR,205,MADHEPURA,1161,1,Madhepura,4,01161
3720,36,TELANGANA,509,KHAMMAM,4766,1,Madhira,44,04766
3721,9,UTTAR PRADESH,151,JALAUN,851,1,Madhogarh,1,00851
3722,8,RAJASTHAN,102,JAIPUR,7139,1,Madhorajpura,,00000
3723,10,BIHAR,213,PURBI CHAMPARAN,1055,1,Madhuban,25,01055
3724,9,UTTAR PRADESH,168,MAU,972,1,Madhuban,2,00972
3725,10,BIHAR,211,PASHCHIM CHAMPARAN,1021,1,Madhubani,9,01021
3726,10,BIHAR,206,MADHUBANI,1093,1,Madhubani,9,01093
3727,29,KARNATAKA,548,TUMAKURU,5535,1,Madhugiri,4,05535
3728,20,JHARKHAND,324,DEOGHAR,2550,1,Madhupur,5,02550
3729,10,BIHAR,206,MADHUBANI,1080,1,Madhwapur,1,01080
3730,29,KARNATAKA,541,KODAGU,5566,1,Madikeri,1,05566
3731,36,TELANGANA,685,KAMAREDDY,4372,2,Madnoor,16,04372
3732,28,ANDHRA PRADESH,520,VISAKHAPATANAM,4857,1,Madugula,17,04857
3733,36,TELANGANA,514,NALGONDA,6305,1,Madugulapally,,00000
3734,33,TAMIL NADU,569,COIMBATORE,5986,1,Madukkari,,00000
3735,33,TAMIL NADU,578,MADURAI,5960,1,MADURAI EAST,,00000
3736,33,TAMIL NADU,578,MADURAI,5836,4,Madurai North,2,05836
3737,33,TAMIL NADU,578,MADURAI,5841,1,Madurai South,7,05841
3738,33,TAMIL NADU,578,MADURAI,5961,1,MADURAI WEST,,00000
3739,33,TAMIL NADU,730,CHENGALPATTU,5710,2,Maduranthakam,7,05710
3740,33,TAMIL NADU,568,CHENNAI,5981,6,Maduravoyal,,00000
3741,29,KARNATAKA,631,RAMANAGARA,5605,1,Magadi,5,05605
3742,1,JAMMU AND KASHMIR,2,Budgam,6814,2,Magam,,00000
3743,36,TELANGANA,721,Narayanpet,4590,3,Maganoor,42,04590
3744,22,CHHATTISGARH,377,DHAMTARI,3345,1,Magarlod,0,03345
3745,19,WEST BENGAL,304,24 PARAGANAS SOUTH,2424,2,Magrahat - I,13,02424
3746,19,WEST BENGAL,304,24 PARAGANAS SOUTH,2423,1,Magrahat - II,12,02423
3747,27,MAHARASHTRA,494,SATARA,4255,1,Mahabaleshwar,1,04255
3748,36,TELANGANA,688,MAHABUBABAD,4718,2,Mahabubabad,47,04718
3749,36,TELANGANA,512,MAHABUBNAGAR,6258,1,Mahabubnagar Rural,,00000
3750,36,TELANGANA,512,MAHABUBNAGAR,4568,4,Mahabubnagar Urban,20,04568
3751,27,MAHARASHTRA,491,RAIGAD,4185,1,Mahad,14,04185
3752,36,TELANGANA,687,JAYASHANKAR BHUPALAPALLY,4403,4,Mahadevpur,11,04403
3753,20,JHARKHAND,330,GODDA,2558,1,Mahagama,4,02558
3754,27,MAHARASHTRA,500,YAVATMAL,4087,1,Mahagaon,9,04087
3755,21,ODISHA,360,KENDRAPARA,2933,1,Mahakalapada,6,02933
3756,6,HARYANA,73,ROHTAK,404,3,Maham,1,00404
3757,28,ANDHRA PRADESH,511,KURNOOL,5285,1,Mahanandi,36,05285
3758,21,ODISHA,350,CUTTACK,2956,1,Mahanga,1,02956
3759,1,JAMMU AND KASHMIR,7,KATHUA,6725,2,Mahanpur,,00000
3760,9,UTTAR PRADESH,175,RAE BARELI,823,2,Maharajganj,1,00823
3761,10,BIHAR,222,SIWAN,1236,1,Maharajganj,8,01236
3762,9,UTTAR PRADESH,164,MAHARAJGANJ,947,2,Maharajganj,1,00947
3763,23,MADHYA PRADESH,398,CHHATARPUR,3428,1,Maharajpur,0,03428
3764,28,ANDHRA PRADESH,520,VISAKHAPATANAM,6837,1,Maharanipeta,,00000
3765,22,CHHATTISGARH,385,MAHASAMUND,3341,1,Mahasamund,3,03341
3766,9,UTTAR PRADESH,125,BAHRAICH,920,3,Mahasi,2,00920
3767,9,UTTAR PRADESH,167,MATHURA,763,1,Mahavan,2,00763
3768,6,HARYANA,69,MAHENDRAGARH,411,5,Mahendragarh,1,00411
3769,24,GUJARAT,451,MAHESANA,3757,2,Mahesana,7,03757
3770,20,JHARKHAND,337,PAKUR,2577,1,Maheshpur,5,02577
3771,23,MADHYA PRADESH,414,KHARGONE,3546,1,Maheshwar,2,03546
3772,36,TELANGANA,518,RANGA REDDY,4544,2,Maheshwaram,33,04544
3773,34,PUDUCHERRY,599,MAHE,5913,1,Mahe Taluk,0,05913
3774,23,MADHYA PRADESH,435,UJJAIN,3510,3,Mahidpur,3,03510
3775,19,WEST BENGAL,317,MEDINIPUR EAST,2475,1,Mahisadal,28,02475
3776,10,BIHAR,216,SAHARSA,1173,1,Mahishi,3,01173
3777,18,ASSAM,708,CHARAIDEO,2075,2,Mahmora,6,02075
3778,9,UTTAR PRADESH,183,SITAPUR,807,4,Mahmudabad,5,00807
3779,10,BIHAR,224,VAISHALI,1283,1,Mahnar,16,01283
3780,9,UTTAR PRADESH,165,MAHOBA,870,1,Mahoba,3,00870
3781,9,UTTAR PRADESH,183,SITAPUR,6880,14,Maholi,,00000
3782,27,MAHARASHTRA,485,NANDED,4095,1,Mahoor,1,04095
3783,1,JAMMU AND KASHMIR,627,REASI,6850,1,Mahore,,00000
3784,9,UTTAR PRADESH,161,LALITPUR,863,6,Mahroni,3,00863
3785,10,BIHAR,224,VAISHALI,1275,1,Mahua,8,01275
3786,20,JHARKHAND,335,LATEHAR,2637,1,Mahuadanr,15,02637
3787,24,GUJARAT,450,KHEDA,3877,1,Mahudha,9,03877
3788,21,ODISHA,373,SUNDARGARH,2831,1,Mahulapada,27,02831
3789,21,ODISHA,365,MAYURBHANJ,2887,1,Mahuldiha,24,02887
3790,21,ODISHA,371,SAMBALPUR,2781,1,Mahulpalli,2,02781
3791,24,GUJARAT,443,BHAVNAGAR,3860,1,Mahuva,11,03860
3792,24,GUJARAT,459,SURAT,3941,1,Mahuva,0015,03941
3793,8,RAJASTHAN,97,DAUSA,534,4,Mahwa,2,00534
3794,23,MADHYA PRADESH,426,SATNA,3470,1,Maihar,7,03470
3795,10,BIHAR,211,PASHCHIM CHAMPARAN,1016,1,Mainatanr,4,01016
3796,22,CHHATTISGARH,389,SURGUJA,3254,1,Mainpat,0,03254
3797,22,CHHATTISGARH,645,GARIYABAND,3337,2,Mainpur,0,03337
3798,9,UTTAR PRADESH,166,MAINPURI,775,9,Mainpuri,1,00775
3799,1,JAMMU AND KASHMIR,5,JAMMU,6702,1,Maira Mandrian,,00000
3800,17,MEGHALAYA,279,WEST KHASI HILLS,1982,1,Mairang,3,01982
3801,10,BIHAR,222,SIWAN,1240,1,Mairwa,12,01240
3802,9,UTTAR PRADESH,156,KANPUR DEHAT,6871,8,Maitha,,00000
3803,1,JAMMU AND KASHMIR,14,UDHAMPUR,75,1,Majalta,5,00075
3804,23,MADHYA PRADESH,433,SIDHI,3701,1,Majhauli,7,03701
3805,10,BIHAR,211,PASHCHIM CHAMPARAN,1027,1,Majhaulia,15,01027
3806,2,HIMACHAL PRADESH,18,KANGRA,6919,21,Majheen,,00000
3807,20,JHARKHAND,343,WEST SINGHBHUM,2745,1,Majhgaon,23,02745
3808,23,MADHYA PRADESH,426,SATNA,3462,1,Majhgawan,0,03462
3809,20,JHARKHAND,328,GARHWA,2499,1,Majhiaon,4,02499
3810,23,MADHYA PRADESH,411,JABALPUR,3628,3,Majholi,0,03628
3811,3,PUNJAB,27,AMRITSAR,6854,1,Majitha,,00000
3812,10,BIHAR,221,SITAMARHI,1065,1,Majorganj,3,01065
3813,2,HIMACHAL PRADESH,24,SIRMAUR,7121,1,Majra,,00000
3814,18,ASSAM,706,MAJULI,2076,3,Majuli,1,02076
3815,24,GUJARAT,459,SURAT,3937,6,Majura,9,03937
3816,28,ANDHRA PRADESH,520,VISAKHAPATANAM,4875,1,Makavarapalem,35,04875
3817,22,CHHATTISGARH,643,KONDAGAON,3358,2,Makdi,3,03358
3818,23,MADHYA PRADESH,435,UJJAIN,6995,2,Makdon,,00000
3819,10,BIHAR,218,SARAN,1262,1,Maker,15,01262
