S.No.,"Local Body Code","Local Body Version",Local Body Name,"Local Body Name (In Local)","Localbody Type Code",Census 2011 Code,State Code,State Name
3133,252641,1,Idikarai,இடிகரை,7,803973,33,TAMIL NADU
3134,252999,2,Ilanji,இலஞ்சி,7,803848,33,TAMIL NADU
3135,252869,1,Ilayangudi,இளையான்குடி,7,803739,33,TAMIL NADU
3136,252843,1,Iluppur,இலுப்பூர்,7,803715,33,TAMIL NADU
3137,252629,1,Irugur,இருகூர்,7,803965,33,TAMIL NADU
3138,252602,1,Jagathala,ஜெகதளா,7,803566,33,TAMIL NADU
3139,252462,1,Jalakandapuram,ஜலகண்டாபுரம்,7,803450,33,TAMIL NADU
3140,252538,1,Jambai,ஜம்பை,7,803515,33,TAMIL NADU
3141,252765,1,Jayankondam,,5,803643,33,TAMIL NADU
3142,252397,2,Jolarpet,,5,803409,33,TAMIL NADU
3143,252964,1,Kadambur,கடம்பூர்,7,803816,33,TAMIL NADU
3144,252414,1,Kadathur,கடத்தூர்,7,803945,33,TAMIL NADU
3145,253032,1,Kadayal,கடையல்,7,803880,33,TAMIL NADU
3146,252463,1,Kadayampatti,காடையாம்பட்டி,7,803451,33,TAMIL NADU
3147,252994,2,Kadayanallur,,5,803843,33,TAMIL NADU
3148,253025,2,Kalakad,களக்காடு,7,803873,33,TAMIL NADU
3149,252428,1,Kalambur,களம்பூர்,7,803417,33,TAMIL NADU
3150,252516,1,Kalappanaickenpatti,காளப்பநாயக்கன்பட்டி,7,803495,33,TAMIL NADU
3151,252376,2,Kalavai,கலவை,7,803395,33,TAMIL NADU
3152,253036,1,Kaliyakkavilai,களியக்காவிளை,7,803884,33,TAMIL NADU
3153,253017,1,Kalladaikurichi,கல்லிடைக்குறிச்சி,7,803867,33,TAMIL NADU
3154,252451,2,Kallakkurichi,,5,803440,33,TAMIL NADU
3155,252744,1,Kallakudi,கள்ளக்குடி,7,803626,33,TAMIL NADU
3156,253065,1,Kallukuttam,கல்லுக்கூட்டம்,7,803914,33,TAMIL NADU
3157,252961,1,Kalugumalai,கழுகுமலை,7,803815,33,TAMIL NADU
3158,252919,1,Kamayagoundanpatti,காமயகவுண்டன்பட்டி,7,803782,33,TAMIL NADU
3159,252412,1,Kambainallur,கம்பைநல்லூர்,7,803943,33,TAMIL NADU
3160,252955,1,Kamuthi,கமுதி,7,803808,33,TAMIL NADU
3161,252858,2,Kanadukathan,கானாடுகாத்தான்,7,803728,33,TAMIL NADU
3162,252982,1,Kanam,கானம்,7,803832,33,TAMIL NADU
3163,252336,3,Kancheepuram,,4,803365,33,TAMIL NADU
3164,252861,1,Kandanur,கந்தனூர்,7,803731,33,TAMIL NADU
3165,290455,1,Kangeyam,காங்கேயம்,5,000000,33,TAMIL NADU
3166,252682,1,Kaniyur,கணியூர்,7,804031,33,TAMIL NADU
3167,252553,1,Kanjikoil,காஞ்சிக்கோயில்,7,803530,33,TAMIL NADU
3168,252420,1,Kannamangalam,கண்ணமங்கலம்,7,803411,33,TAMIL NADU
3169,252634,1,Kannampalayam,கண்ணம்பாளயம்,7,803968,33,TAMIL NADU
3170,252475,1,Kannankurichi,கன்னங்குறிச்சி,7,803462,33,TAMIL NADU
3171,252589,1,Kannivadi,கன்னிவாடி,7,803590,33,TAMIL NADU
3172,252705,2,Kannivadi,கன்னிவாடி,7,804015,33,TAMIL NADU
3173,253091,1,Kanniyakumari,கன்னியாகுமரி,7,803939,33,TAMIL NADU
3174,253058,1,Kappiyarai,கப்பியறை,7,803909,33,TAMIL NADU
3175,252863,1,KARAIKUDI,,5,803733,33,TAMIL NADU
3176,252613,1,Karamadai,காரமடை,7,803962,33,TAMIL NADU
3177,252851,1,Karambakkudi,கரம்பக்குடி,7,803723,33,TAMIL NADU
3178,252408,1,Kariamangalam,காரிமங்கலம்,7,803941,33,TAMIL NADU
3179,252945,1,Kariapatti,காரியப்பட்டி,7,803799,33,TAMIL NADU
3180,252554,1,Karumandi Chellipalayam,கருமாண்டிசெல்லிபாளையம்,7,803533,33,TAMIL NADU
3181,252628,1,Karumathampatti,கருமத்தம்பட்டி,7,803964,33,TAMIL NADU
3182,253046,1,Karungal,கருங்கல்,7,803894,33,TAMIL NADU
3183,252346,2,Karunguzhi,கருங்குழி,7,803371,33,TAMIL NADU
3184,252465,1,Karuppur,கருப்பூர்,7,803453,33,TAMIL NADU
3185,252725,4,Karur,,4,803607,33,TAMIL NADU
3186,252546,1,Kasipalayam (G),காசிப்பாளையம்(கோபி),7,803522,33,TAMIL NADU
3187,252785,1,Kattumannarkoil,காட்டுமன்னார்கோயில்,7,803661,33,TAMIL NADU
3188,252735,1,Kattuputhur,காட்டுப்புத்தூர்,7,803616,33,TAMIL NADU
3189,252371,2,Kaveripakkam,காவேரிப்பாக்கம்,7,803390,33,TAMIL NADU
3190,252404,1,Kaveripattinam,காவேரிப்பட்டிணம்,7,803955,33,TAMIL NADU
3191,252980,1,Kayalpattinam,,5,803826,33,TAMIL NADU
3192,252965,1,Kayatharu,கயத்தாறு,7,803817,33,TAMIL NADU
3193,252958,1,Keelakarai,,5,803812,33,TAMIL NADU
3194,252853,1,Keeramangalam,கீரமங்கலம்,7,803722,33,TAMIL NADU
3195,252690,1,Keeranur,கீரனூர்,7,803717,33,TAMIL NADU
3196,252845,1,Keeranur,கீரனூர்,7,803574,33,TAMIL NADU
3197,252493,1,Keeripatti,கீரிப்பட்டி,7,803475,33,TAMIL NADU
3198,253044,2,Keezhkulam,கீழ்குளம்,7,803893,33,TAMIL NADU
3199,252405,1,Kelamangalam,கெலமங்கலம்,7,803956,33,TAMIL NADU
3200,252527,1,Kembainaickenpalayam,கெம்பைநாய்க்கன்பாளையம்,7,803506,33,TAMIL NADU
3201,252603,1,Kethi,கேத்தி,7,803568,33,TAMIL NADU
3202,252577,1,Kilampadi,கிளாம்பாடி,7,803548,33,TAMIL NADU
3203,253007,3,Kilapavoor,கீழப்பாவூர்,7,803856,33,TAMIL NADU
3204,252610,1,Kilkunda,கீழ்குந்தா,7,803573,33,TAMIL NADU
3205,252780,1,Killai,கிள்ளை,7,803656,33,TAMIL NADU
3206,253045,2,Killiyoor,கிள்ளியூர்,7,803892,33,TAMIL NADU
3207,252433,1,Kilpennathur,கீழ்பென்னாத்தூர்,7,803423,33,TAMIL NADU
3208,252799,1,Kilvelur,கீழ்வேலூர்,7,803675,33,TAMIL NADU
3209,252670,1,Kinathukadavu,கிணத்துக்கடவு,7,804000,33,TAMIL NADU
3210,252713,1,Kodaikanal,,5,803595,33,TAMIL NADU
3211,252804,2,Kodavasal,குடவாசல்,7,803680,33,TAMIL NADU
3212,252583,1,Kodumudi,கொடுமுடி,7,803556,33,TAMIL NADU
3213,253068,2,Kolachal,,5,803917,33,TAMIL NADU
3214,252549,1,Kolappalur,கொளப்பலூர்,7,803527,33,TAMIL NADU
3215,252591,1,Kolathupalayam,கொளத்துபாளையம்,7,804017,33,TAMIL NADU
3216,252455,1,Kolathur,கொளத்தூர்,7,803443,33,TAMIL NADU
3217,253042,2,Kollancode,கொல்லங்கோடு,7,803889,33,TAMIL NADU
3218,252580,1,Kollankoil,கொல்லன்கோயில்,7,803554,33,TAMIL NADU
3219,252687,1,Komaralingam,கொமரலிங்கம்,7,804033,33,TAMIL NADU
3220,252499,1,KOMARAPALAYAM,,5,803482,33,TAMIL NADU
3221,252912,1,Kombai,கோம்பை,7,803776,33,TAMIL NADU
3222,252469,1,Konganapuram,கொங்கணாபுரம்,7,803457,33,TAMIL NADU
3223,252810,1,Koothanallur,,5,803686,33,TAMIL NADU
3224,252752,1,Koothappar,கூத்தப்பார்,7,803632,33,TAMIL NADU
3225,252805,1,Koradacheri,கொரடாச்சேரி,7,803681,33,TAMIL NADU
3226,252601,1,Kotagiri,கோத்தகிரி,7,803565,33,TAMIL NADU
3227,253053,2,Kothanallur,கோதைநல்லூர்,7,803903,33,TAMIL NADU
3228,252860,2,Kottaiyur,கோட்டையூர்,7,803730,33,TAMIL NADU
3229,252440,1,Kottakuppam,கோட்டக்குப்பம்,7,803429,33,TAMIL NADU
3230,253088,1,Kottaram,கொட்டாரம்,7,803934,33,TAMIL NADU
3231,252681,1,Kottur,கோட்டூர்,7,804009,33,TAMIL NADU
3232,252962,1,Kovilpatti,,5,803814,33,TAMIL NADU
3233,252402,1,Krishnagiri,,5,803954,33,TAMIL NADU
3234,252729,1,Krishnarayapuram,கிருஷ்ணராயபுரம்,7,803611,33,TAMIL NADU
3235,252909,1,Kuchanur,குச்சனூர்,7,803773,33,TAMIL NADU
3236,252544,1,Kuhalur,கூகலூர்,7,803524,33,TAMIL NADU
3237,253050,2,Kulasekaram,குலசேகரம்,7,803898,33,TAMIL NADU
3238,252731,1,Kulithalai,,5,803613,33,TAMIL NADU
3239,253052,1,Kumarapuram,குமாரபுரம்,7,803902,33,TAMIL NADU
3240,252823,2,Kumbakonam,,4,803697,33,TAMIL NADU
3241,252298,1,Kundrathur,குன்றத்தூர்,7,803341,33,TAMIL NADU
3242,252556,2,Kunnathur,குன்னத்தூர்,7,804020,33,TAMIL NADU
3243,252775,1,Kurinjipadi,குறிஞ்சிப்பாடி,7,803651,33,TAMIL NADU
3244,252761,1,Kurumbalur,குறும்பலூர்,7,803640,33,TAMIL NADU
3245,252795,1,Kuthalam,குத்தாலம்,7,803671,33,TAMIL NADU
3246,253038,1,Kuzhithurai,,5,803886,33,TAMIL NADU
3247,252763,1,Labbaikudikadu,லப்பைக்குடிகாடு,7,803641,33,TAMIL NADU
3248,252545,1,Lakkampatti,லக்கம்பட்டி,7,803521,33,TAMIL NADU
3249,252747,1,Lalgudi,லால்குடி,7,803629,33,TAMIL NADU
3250,252784,1,Lalpet,லால்பேட்டை,7,803660,33,TAMIL NADU
3251,252324,3,Madambakkam,மாடம்பாக்கம்,7,803348,33,TAMIL NADU
3252,252685,1,Madathukulam,மடத்துக்குளம்,7,804032,33,TAMIL NADU
3253,252665,1,Madukkarai,மதுக்கரை,7,803996,33,TAMIL NADU
3254,252838,1,Madukkur,மதுக்கூர்,7,803710,33,TAMIL NADU
3255,252889,2,Madurai,,4,803754,33,TAMIL NADU
3256,252347,2,MADURANTAGAM,,5,803372,33,TAMIL NADU
3257,252946,1,Mallankinaru,மல்லாங்கிணறு,7,803800,33,TAMIL NADU
3258,252501,1,Mallasamudram,மல்லசமுத்திரம்,7,803481,33,TAMIL NADU
3259,252485,1,Mallur,மல்லூர்,7,803466,33,TAMIL NADU
3260,252344,2,Mamallapuram,மாமல்லபுரம்,7,803369,33,TAMIL NADU
3261,252931,1,Mamsapuram,மம்சாபுரம்,7,803795,33,TAMIL NADU
3262,252743,1,Manachanallur,மண்ணச்சநல்லூர்,7,803625,33,TAMIL NADU
3263,252793,1,Manalmedu,மணல்மேடு,7,803669,33,TAMIL NADU
3264,252444,2,Manalurpet,மணலூர்பேட்டை,7,803433,33,TAMIL NADU
3265,252868,1,Manamadurai,மானாமதுரை,7,803738,33,TAMIL NADU
3266,252757,1,Manapparai,,5,803635,33,TAMIL NADU
3267,253069,1,Manavalakurichi,மணவாளக்குறிச்சி,7,803919,33,TAMIL NADU
3268,253070,1,Mandaikadu,மண்டைக்காடு,7,803918,33,TAMIL NADU
3269,252959,1,Mandapam,மண்டபம்,7,803811,33,TAMIL NADU
3270,252295,1,Mangadu,மாங்காடு,7,803340,33,TAMIL NADU
3271,252786,1,Mangalampet,மங்கலம்பேட்டை,7,803662,33,TAMIL NADU
3272,253023,1,Manimutharu,மணிமுத்தாறு,7,803868,33,TAMIL NADU
3273,252811,1,Mannargudi,,5,803687,33,TAMIL NADU
3274,252330,2,Maraimalainagar,,5,803362,33,TAMIL NADU
3275,252439,1,Marakkanam,மரக்காணம்,7,803428,33,TAMIL NADU
3276,252407,1,Marandahalli,மாரண்டஹள்ளி,7,803940,33,TAMIL NADU
3277,252910,1,Markayankottai,மார்க்கையன்கோட்டை,7,803774,33,TAMIL NADU
3278,252732,1,Marudur,மருதூர்,7,803614,33,TAMIL NADU
3279,253078,1,Marungur,மருங்கூர்,7,803925,33,TAMIL NADU
3280,252794,1,Mayiladuthurai,,5,803670,33,TAMIL NADU
3281,252454,1,Mecheri,மேச்சேரி,7,803444,33,TAMIL NADU
3282,253021,1,Melacheval,மேலச்சேவல்,7,803870,33,TAMIL NADU
3283,252898,1,Melachokkanathapuram,மேலச்சொக்கநாதபுரம்,7,803761,33,TAMIL NADU
3284,253000,2,Melagaram,மேலகரம்,7,803850,33,TAMIL NADU
3285,252832,1,Melathiruppanthuruthi,மேலத்திருப்பந்துருத்தி,7,803705,33,TAMIL NADU
3286,252828,1,Melattur,மெலட்டூர்,7,803702,33,TAMIL NADU
3287,252768,1,Melpattampakkam,மேல்பட்டாம்பாக்கம்,7,803647,33,TAMIL NADU
3288,252871,1,Melur,,5,803741,33,TAMIL NADU
3289,252366,2,Melvisharam,,5,803386,33,TAMIL NADU
3290,252612,1,Mettupalayam,,5,803961,33,TAMIL NADU
3291,252736,1,Mettupalayam,மேட்டுப்பாளையம்,7,803618,33,TAMIL NADU
3292,252457,1,Mettur,,5,803446,33,TAMIL NADU
3293,252265,1,Minjur,மீஞ்சூர்,7,803317,33,TAMIL NADU
3294,252573,1,Modakurichi,மொடக்குறிச்சி,7,803546,33,TAMIL NADU
3295,252521,1,Mohanur,மோகனூர்,7,803499,33,TAMIL NADU
3296,253024,1,Moolakaraipatti,மூலக்கரைப்பட்டி,7,803872,33,TAMIL NADU
3297,252627,1,Mopperipalayam,மோப்பேரிபாளையம்,7,803963,33,TAMIL NADU
3298,252953,1,Mudukulathur,முதுகுளத்தூர்,7,803806,33,TAMIL NADU
3299,253013,1,Mukkudal,முக்கூடல்,7,803862,33,TAMIL NADU
3300,253057,1,Mulagumudu,முளகுமூடு,7,803905,33,TAMIL NADU
3301,252590,1,Mulanur,மூலனூர்,7,804016,33,TAMIL NADU
3302,252738,1,Musiri,முசிறி,7,803620,33,TAMIL NADU
3303,252813,1,Muthupet,முத்துப்பேட்டை,7,803689,33,TAMIL NADU
3304,252585,1,Muthur,முத்தூர்,7,804011,33,TAMIL NADU
3305,253083,2,Mylaudy,மயிலாடி,7,803931,33,TAMIL NADU
3306,252599,1,Naduvattam,நடுவட்டம்,7,803563,33,TAMIL NADU
3307,299500,1,Nagapattinam,Nagapattinam,5,000000,33,TAMIL NADU
3308,253079,2,Nagercoil,,4,803927,33,TAMIL NADU
3309,252410,1,Nagojanahalli,நாகோஜனஹள்ளி,7,803958,33,TAMIL NADU
3310,252555,1,Nallampatti,நல்லம்பட்டி,7,803531,33,TAMIL NADU
3311,260663,1,Nalloor,நல்லூர்,7,803888,33,TAMIL NADU
3312,252514,1,Namagiripettai,நாமகிரிப்பேட்டை,7,803490,33,TAMIL NADU
3313,252518,1,Namakkal,,5,803497,33,TAMIL NADU
3314,252550,1,Nambiyur,நம்பியூர்,7,803528,33,TAMIL NADU
3315,252329,2,Nandivaram - Guduvancheri,நந்திரவரம்-கூடுவாஞ்சேரி,7,803361,33,TAMIL NADU
3316,252459,1,Nangavalli,நங்கவள்ளி,7,803448,33,TAMIL NADU
3317,252733,1,Nangavaram,நங்கவரம்,7,803615,33,TAMIL NADU
3318,253026,1,Nanguneri,நாங்குனேரி,7,803874,33,TAMIL NADU
3319,252807,1,Nannilam,நன்னிலம்,7,803683,33,TAMIL NADU
3320,253010,1,Naranammalpuram,நாரணம்மாள்புரம்,7,803859,33,TAMIL NADU
3321,260290,2,Narasimhanaickenpalayam,நரசிம்மநாய்க்கன்பாளையம்,7,803975,33,TAMIL NADU
3322,252363,1,Narasingapuram,,5,803474,33,TAMIL NADU
3323,252283,2,Naravarikuppam,நாரவாரிக்குப்பம்,7,803335,33,TAMIL NADU
3324,252565,1,Nasiyanur,நசியனூர்,7,803540,33,TAMIL NADU
3325,252701,1,Natham,நத்தம்,7,803585,33,TAMIL NADU
3326,252396,2,Natrampalli,நாட்ராம்பள்ளி,7,803408,33,TAMIL NADU
3327,252865,1,Nattarasankottai,நாட்டரசன்கோட்டை,7,803735,33,TAMIL NADU
3328,252983,1,Nazerath,நாசரேத்,7,803830,33,TAMIL NADU
3329,252809,1,Needamangalam,நீடாமங்கலம்,7,803685,33,TAMIL NADU
3330,252693,1,Neikkarapatti,நெய்காரப்பட்டி,7,803575,33,TAMIL NADU
3331,252769,1,Nellikuppam,,5,803648,33,TAMIL NADU
3332,252594,1,Nelliyalam,,5,803558,33,TAMIL NADU
3333,252369,2,Nemili,நெமிலி,7,803389,33,TAMIL NADU
3334,252855,2,Nerkuppai,நெற்குப்பை,7,803725,33,TAMIL NADU
3335,252532,1,Nerunjipettai,நெருஞ்சிபேட்டை,7,803510,33,TAMIL NADU
3336,253066,2,Neyyoor,நெய்யூர்,7,803912,33,TAMIL NADU
3337,252715,1,Nilakkottai,நிலக்கோட்டை,7,803598,33,TAMIL NADU
3338,260291,1,No. 4 Veerapandi,வீரபாண்டி,7,803970,33,TAMIL NADU
3339,252914,1,Odaipatti,ஓடைப்பட்டி,7,803778,33,TAMIL NADU
3340,252679,1,Odaiyakulam,ஒடையகுளம்,7,804007,33,TAMIL NADU
3341,252695,1,Oddanchatram,,5,803579,33,TAMIL NADU
3342,252389,1,Odugathur,ஒடுக்கத்தூர்,7,803403,33,TAMIL NADU
3343,252534,1,Olagadam,ஒலகடம்,7,803513,33,TAMIL NADU
3344,252464,1,Omalur,ஓமலூர்,7,803452,33,TAMIL NADU
3345,252837,1,Orathanadu,ஒரந்தநாடு,7,803709,33,TAMIL NADU
3346,252668,1,Othakalmandapam,ஒத்தக்கால்மண்டபம்,7,803998,33,TAMIL NADU
3347,252597,1,O Valley,ஓவேலி,7,803561,33,TAMIL NADU
3348,253037,1,Pacode,பாகோடு,7,803885,33,TAMIL NADU
3349,252500,1,Padaiveedu,படவீடு,7,803483,33,TAMIL NADU
3350,253061,1,Padmanabhapuram,,5,803907,33,TAMIL NADU
3351,252409,1,Palakkodu,பாலக்கோடு,7,803942,33,TAMIL NADU
3352,252880,1,Palamedu,பாலமேடு,7,803746,33,TAMIL NADU
3353,252692,1,Palani,,5,803576,33,TAMIL NADU
3354,252906,1,Palani Chettipatti,பழனிசெட்டிபட்டி,7,803770,33,TAMIL NADU
3355,260292,2,Palappallam,பாலப்பள்ளம்,7,803895,33,TAMIL NADU
3356,252696,1,Palayam,பாளையம்,7,803580,33,TAMIL NADU
3357,252636,1,Palladam,,5,804028,33,TAMIL NADU
3358,252552,1,Pallapalayam,பள்ளபாளையம்,7,803529,33,TAMIL NADU
3359,252633,1,Pallapalayam,பள்ளப்பாளையம்,7,803967,33,TAMIL NADU
3360,252720,1,Pallapatti,பள்ளப்பட்டி,7,803602,33,TAMIL NADU
3361,252859,2,Pallathur,பள்ளத்தூர்,7,803729,33,TAMIL NADU
3362,252377,1,Pallikonda,பள்ளிக்கொண்டா,7,803399,33,TAMIL NADU
3363,252506,1,Pallipalayam,,5,803486,33,TAMIL NADU
3364,252270,1,Pallipattu,பள்ளிப்பட்டு,7,803320,33,TAMIL NADU
3365,253035,2,Palugal,பழுகல்,7,803883,33,TAMIL NADU
3366,253031,1,Panagudi,பணகுடி,7,803878,33,TAMIL NADU
3367,252481,1,Panaimarathupatti,பனமரத்துப்பட்டி,7,803465,33,TAMIL NADU
3368,252372,2,Panapakkam,பனப்பாக்கம்,7,803391,33,TAMIL NADU
3369,252525,1,Pandamangalam,பாண்டமங்கலம்,7,803504,33,TAMIL NADU
3370,252712,1,Pannaikadu,பண்ணைக்காடு,7,803594,33,TAMIL NADU
3371,252911,1,Pannaipuram,பண்ணைபுரம்,7,803775,33,TAMIL NADU
3372,253004,3,Panpoli,பன்பொழி,7,803853,33,TAMIL NADU
3373,252770,1,Panruti,,5,803649,33,TAMIL NADU
3374,252826,1,Papanasam,பாபநாசம்,7,803700,33,TAMIL NADU
3375,252484,1,Papparapatti,பாப்பாரப்பட்டி,7,803949,33,TAMIL NADU
3376,252416,1,Pappireddipatti,பாப்பிரெட்டிப்பட்டி,7,803947,33,TAMIL NADU
3377,252952,1,Paramakudi,,5,803805,33,TAMIL NADU
3378,252522,1,Paramathi,பரமத்தி,7,803500,33,TAMIL NADU
3379,252777,1,Parangipettai,பரங்கிப்பேட்டை,7,803653,33,TAMIL NADU
3380,252872,1,Paravai,பரவை,7,803743,33,TAMIL NADU
3381,252574,1,Pasur,பாசூர்,7,803547,33,TAMIL NADU
3382,253020,2,Pathamadai,பத்தமடை,7,803869,33,TAMIL NADU
3383,252511,1,Pattinam,பட்டணம்,7,803492,33,TAMIL NADU
3384,252717,1,Pattiveeranpatti,பட்டிவீரன்பட்டி,7,803599,33,TAMIL NADU
3385,252839,1,Pattukkottai,,5,803711,33,TAMIL NADU
3386,252326,2,Peerkankaranai,பீர்க்கன்கரணை,7,803347,33,TAMIL NADU
3387,252790,1,Pennadam,பெண்ணாடம்,7,803665,33,TAMIL NADU
3388,252419,1,Pennagaram,பென்னாகரம்,7,803950,33,TAMIL NADU
3389,252388,1,Pennathur,பென்னாத்தூர்,7,803402,33,TAMIL NADU
3390,252886,1,Peraiyur,பேரையூர்,7,803752,33,TAMIL NADU
3391,252806,1,Peralam,பேரளம்,7,803682,33,TAMIL NADU
3392,252762,1,Perambalur,,5,803639,33,TAMIL NADU
3393,252425,1,Peranamallur,பெரணமல்லூர்,7,803414,33,TAMIL NADU
3394,252841,1,Peravurani,பேரவூரணி,7,803713,33,TAMIL NADU
3395,252541,1,Periyakodiveri,பெரியகொடிவேரி,7,803519,33,TAMIL NADU
3396,252902,1,Periyakulam,,5,803767,33,TAMIL NADU
3397,252638,1,Periyanaickenpalayam,பெரியநாய்க்கன்பாளையம்,7,803972,33,TAMIL NADU
3398,252671,1,Periya Negamam,பெரியநெகமம்,7,804001,33,TAMIL NADU
3399,252350,2,Pernampattu,,5,803376,33,TAMIL NADU
3400,252842,1,Perumagalur,பெருமகளூர்,7,803714,33,TAMIL NADU
