Local Body Code,Local Body Version,Local Body Name (IN English),Local Body Name (In Local),Local Body Type Code,Local Body Type Name,Intermediate/Block Panchayat Code,District Panchayat Code,State Code,State Name (In English)
264210,1,Sunhluchhip,Sunhluchhip,11,Village Council,0,0,15,MIZORAM
264336,4,Tablabagh,Tablabagh,11,Village Council,0,0,15,MIZORAM
264211,1,Tachhip,Tachhip,11,Village Council,0,0,15,MIZORAM
264337,1,Tarpho,Tarpho,11,Village Council,0,0,15,MIZORAM
264338,1,Tawipui N - I,Tawipui N - I,11,Village Council,0,0,15,MIZORAM
264339,1,Tawipui N – II,Tawipui N – II,11,Village Council,0,0,15,MIZORAM
264340,1,Tawipui S,Tawipui S,11,Village Council,0,0,15,MIZORAM
264212,1,Tawizo,Tawizo,11,Village Council,0,0,15,MIZORAM
261760,1,T Dumzau,,11,Village Council,0,0,15,MIZORAM
264452,1,Teikhang,Teikhang,11,Village Council,0,0,15,MIZORAM
264600,1,Thaidawr,Thaidawr,11,Village Council,0,0,15,MIZORAM
264341,1,Thaizawl,Thaizawl,11,Village Council,0,0,15,MIZORAM
259638,1,Thaltlang,Thaltlang,11,Village Council,0,0,15,MIZORAM
264213,1,Thanglailung,Thanglailung,11,Village Council,0,0,15,MIZORAM
264342,1,Thangpui,Thangpui,11,Village Council,0,0,15,MIZORAM
264343,1,Thangte / Thangpui,Thangte / Thangpui,11,Village Council,0,0,15,MIZORAM
264344,1,Thehlep,Thehlep,11,Village Council,0,0,15,MIZORAM
259278,1,THEIRI,THEIRI,11,Village Council,0,0,15,MIZORAM
264345,1,Theiriat,Theiriat,11,Village Council,0,0,15,MIZORAM
259240,2,THEIVA,THEIVA,11,Village Council,0,0,15,MIZORAM
264453,1,Thekpui,Thekpui,11,Village Council,0,0,15,MIZORAM
264454,1,Thekte,Thekte,11,Village Council,0,0,15,MIZORAM
264346,1,Thenhlum,Thenhlum,11,Village Council,0,0,15,MIZORAM
264523,1,Thentlang,Thentlang,11,Village Council,0,0,15,MIZORAM
264524,1,Thenzawl East,Thenzawl East,11,Village Council,0,0,15,MIZORAM
264525,1,Thenzawl Kanan,Thenzawl Kanan,11,Village Council,0,0,15,MIZORAM
264526,1,Thenzawl Vengthar,Thenzawl Vengthar,11,Village Council,0,0,15,MIZORAM
264527,1,Thenzawl West,Thenzawl West,11,Village Council,0,0,15,MIZORAM
259228,2,THIAHRA,THIAHRA,11,Village Council,0,0,15,MIZORAM
264214,1,Thiak,Thiak,11,Village Council,0,0,15,MIZORAM
264347,1,Thiltlang,Thiltlang,11,Village Council,0,0,15,MIZORAM
264661,2,Thingdawl,Thingdawl,11,Village Council,0,0,15,MIZORAM
264348,1,Thingfal,Thingfal,11,Village Council,0,0,15,MIZORAM
264601,3,Thinghlun,Thinghlun,11,Village Council,0,0,15,MIZORAM
259547,3,Thingkah,Thingkah,11,Village Council,0,0,15,MIZORAM
264528,2,Thinglian (Serchhip),Thinglian (Serchhip),11,Village Council,0,0,15,MIZORAM
264349,1,Thingsai,Thingsai,11,Village Council,0,0,15,MIZORAM
264215,1,Thingsat,Thingsat,11,Village Council,0,0,15,MIZORAM
264217,5,Thingsulthliah - I,,11,Village Council,0,0,15,MIZORAM
296370,1,Thingsulthliah - II,,11,Village Council,0,0,15,MIZORAM
264216,1,Thingsul Tlangnuam,Thingsul Tlangnuam,11,Village Council,0,0,15,MIZORAM
264662,1,Thingthelh,Thingthelh,11,Village Council,0,0,15,MIZORAM
264350,1,Thlengang,Thlengang,11,Village Council,0,0,15,MIZORAM
259241,2,THOSAI,THOSAI,11,Village Council,0,0,15,MIZORAM
264352,1,Thuampui,Thuampui,11,Village Council,0,0,15,MIZORAM
259639,1,Tialdawngilung,Tialdawngilung,11,Village Council,0,0,15,MIZORAM
259282,2,Tipa Beivah,Tipa Beivah,11,Village Council,0,0,15,MIZORAM
259280,2,Tipa D-I,Tipa D-I,11,Village Council,0,0,15,MIZORAM
259281,2,Tipa D-II,Tipa D-II,11,Village Council,0,0,15,MIZORAM
259283,2,Tipa V-I,Tipa V-I,11,Village Council,0,0,15,MIZORAM
259284,2,Tipa V-II,Tipa V-II,11,Village Council,0,0,15,MIZORAM
259296,2,Tipa V-III,Tipa V-III,11,Village Council,0,0,15,MIZORAM
264353,3,Tiperegahat,Tiperegahat,11,Village Council,0,0,15,MIZORAM
259242,2,TIPI FERRY,TIPI FERRY,11,Village Council,0,0,15,MIZORAM
259285,2,Tisi - I,Tisi - I,11,Village Council,0,0,15,MIZORAM
259286,3,Tisi - II,Tisi - II,11,Village Council,0,0,15,MIZORAM
259243,2,TISOPI,TISOPI,11,Village Council,0,0,15,MIZORAM
264354,3,Tlabung,Tlabung,11,Village Council,0,0,15,MIZORAM
264455,1,Tlangmawi,Tlangmawi,11,Village Council,0,0,15,MIZORAM
264456,1,Tlangpui,Tlangpui,11,Village Council,0,0,15,MIZORAM
264457,1,Tlangsam,Tlangsam,11,Village Council,0,0,15,MIZORAM
264218,1,Tlungvel,Tlungvel,11,Village Council,0,0,15,MIZORAM
259279,2,Tokalo,Tokalo,11,Village Council,0,0,15,MIZORAM
264602,1,Tuahzawl,Tuahzawl,11,Village Council,0,0,15,MIZORAM
264219,1,Tualbung,Tualbung,11,Village Council,0,0,15,MIZORAM
264458,1,Tualcheng,Tualcheng,11,Village Council,0,0,15,MIZORAM
264459,1,Tualpui,Tualpui,11,Village Council,0,0,15,MIZORAM
264460,1,Tualte,Tualte,11,Village Council,0,0,15,MIZORAM
264351,1,Tualthu,Tualthu,11,Village Council,0,0,15,MIZORAM
264355,1,Tuichawng,Tuichawng,11,Village Council,0,0,15,MIZORAM
259666,1,TUICHAWNGTLANG,TUICHAWNGTLANG,11,Village Council,0,0,15,MIZORAM
264603,1,Tuidam,Tuidam,11,Village Council,0,0,15,MIZORAM
259548,2,Tuidangtlang,Tuidangtlang,11,Village Council,0,0,15,MIZORAM
264229,3,Tuikawi,Tuikawi,11,Village Council,0,0,15,MIZORAM
259549,1,Tuikhurlui,Tuikhurlui,11,Village Council,0,0,15,MIZORAM
264461,1,Tuipui,Tuipui,11,Village Council,0,0,15,MIZORAM
264604,2,Tuipuibari – I,Tuipuibari – I,11,Village Council,0,0,15,MIZORAM
264356,1,Tuipui D,Tuipui D,11,Village Council,0,0,15,MIZORAM
264220,1,Tuirial,Tuirial,11,Village Council,0,0,15,MIZORAM
264221,3,Tuirial Airfield,Tuirial Airfield,11,Village Council,0,0,15,MIZORAM
264605,3,Tuirum,Tuirum,11,Village Council,0,0,15,MIZORAM
264357,1,Tuisenchhuah,Tuisenchhuah,11,Village Council,0,0,15,MIZORAM
259667,1,TUISENTLANG,TUISENTLANG,11,Village Council,0,0,15,MIZORAM
259550,1,Tuithumhnar,Tuithumhnar,11,Village Council,0,0,15,MIZORAM
264606,1,Tumpanglui,Tumpanglui,11,Village Council,0,0,15,MIZORAM
261731,1,Tungosora,,11,Village Council,0,0,15,MIZORAM
264678,1,Udalthana-I,Udalthana-I,11,Village Council,0,0,15,MIZORAM
264714,1,Udalthana-II,Udalthana-II,11,Village Council,0,0,15,MIZORAM
259616,1,Ugalsury,Ugalsury,11,Village Council,0,0,15,MIZORAM
259617,1,Ugudasury N,Ugudasury N,11,Village Council,0,0,15,MIZORAM
264673,1,Ugudasury South,Ugudasury South,11,Village Council,0,0,15,MIZORAM
264716,1,Ulusury,Ulusury,11,Village Council,0,0,15,MIZORAM
264358,5,Upper Lungrang S,Upper Lungrang S,11,Village Council,0,0,15,MIZORAM
259287,3,Vahia,Vahia,11,Village Council,0,0,15,MIZORAM
264462,1,Vaikhawtlang,Vaikhawtlang,11,Village Council,0,0,15,MIZORAM
264663,1,Vairangte – I,Vairangte – I,11,Village Council,0,0,15,MIZORAM
264664,1,Vairengte – II,Vairengte – II,11,Village Council,0,0,15,MIZORAM
264665,1,Vairengte III IOC Veng,Vairengte III IOC Veng,11,Village Council,0,0,15,MIZORAM
264666,1,Vairengte - IV State Veng,Vairengte - IV State Veng,11,Village Council,0,0,15,MIZORAM
264359,1,Vaisam,Vaisam,11,Village Council,0,0,15,MIZORAM
264717,1,Vaiseitlang-I,Vaiseitlang-I,11,Village Council,0,0,15,MIZORAM
264718,1,Vaiseitlang-II,Vaiseitlang-II,11,Village Council,0,0,15,MIZORAM
264222,1,Vaitin,Vaitin,11,Village Council,0,0,15,MIZORAM
264223,1,Vanbawng,Vanbawng,11,Village Council,0,0,15,MIZORAM
264463,1,Vanchengpui,Vanchengpui,11,Village Council,0,0,15,MIZORAM
296360,1,Vanchengte,,11,Village Council,0,0,15,MIZORAM
264464,1,Vangchhia,Vangchhia,11,Village Council,0,0,15,MIZORAM
264465,1,Vangtlang,Vangtlang,11,Village Council,0,0,15,MIZORAM
264360,1,Vanhne,Vanhne,11,Village Council,0,0,15,MIZORAM
264466,1,Vankal,Vankal,11,Village Council,0,0,15,MIZORAM
264467,1,Vanzau,Vanzau,11,Village Council,0,0,15,MIZORAM
264468,1,Vapar,Vapar,11,Village Council,0,0,15,MIZORAM
264469,1,Vaphai,Vaphai,11,Village Council,0,0,15,MIZORAM
259640,1,Vartek,Vartek,11,Village Council,0,0,15,MIZORAM
259641,1,Vartekkai,Vartekkai,11,Village Council,0,0,15,MIZORAM
259669,1,VATHUAMPUI,VATHUAMPUI,11,Village Council,0,0,15,MIZORAM
261945,1,Vawmbuk,,11,Village Council,0,0,15,MIZORAM
259642,2,Vawmbuk II,,11,Village Council,0,0,15,MIZORAM
264607,1,Vawngawnzo,Vawngawnzo,11,Village Council,0,0,15,MIZORAM
264361,1,Venghlun,Venghlun,11,Village Council,0,0,15,MIZORAM
264362,1,Venglai,Venglai,11,Village Council,0,0,15,MIZORAM
264470,1,Venglai,Venglai,11,Village Council,0,0,15,MIZORAM
264471,1,Vengsang,Vengsang,11,Village Council,0,0,15,MIZORAM
264472,1,Vengthlang,Vengthlang,11,Village Council,0,0,15,MIZORAM
264473,1,Vengthlang North,Vengthlang North,11,Village Council,0,0,15,MIZORAM
261761,1,Veseikai,,11,Village Council,0,0,15,MIZORAM
264608,1,West Lungdar,West Lungdar,11,Village Council,0,0,15,MIZORAM
264609,1,West Phaileng,West Phaileng,11,Village Council,0,0,15,MIZORAM
264610,1,West Serzawl,West Serzawl,11,Village Council,0,0,15,MIZORAM
264611,1,Zamuang,Zamuang,11,Village Council,0,0,15,MIZORAM
264667,1,Zanlawn,Zanlawn,11,Village Council,0,0,15,MIZORAM
264612,1,Zawlnuam thuampui,Zawlnuam thuampui,11,Village Council,0,0,15,MIZORAM
264613,1,Zawlnuam vengpui,Zawlnuam vengpui,11,Village Council,0,0,15,MIZORAM
264363,4,Zawlpui (Lungsen),Zawlpui (Lungsen),11,Village Council,0,0,15,MIZORAM
264614,2,Zawlpui (Zawlnuam),Zawlpui (Zawlnuam),11,Village Council,0,0,15,MIZORAM
264474,1,Zawlsei,Zawlsei,11,Village Council,0,0,15,MIZORAM
264224,1,Zawngin,Zawngin,11,Village Council,0,0,15,MIZORAM
259289,2,ZAWNGLING B,ZAWNGLING B,11,Village Council,0,0,15,MIZORAM
261669,3,Zawngling Lotai,Zawngling Lotai,11,Village Council,0,0,15,MIZORAM
264475,1,Zawngtetui,Zawngtetui,11,Village Council,0,0,15,MIZORAM
264364,1,Zehtet,Zehtet,11,Village Council,0,0,15,MIZORAM
264476,1,Zion Veng,Zion Veng,11,Village Council,0,0,15,MIZORAM
264365,1,Zobawk N,Zobawk N,11,Village Council,0,0,15,MIZORAM
264366,1,Zobawk S,Zobawk S,11,Village Council,0,0,15,MIZORAM
259551,1,Zochachhuah,Zochachhuah,11,Village Council,0,0,15,MIZORAM
264367,2,Zodin,Zodin,11,Village Council,0,0,15,MIZORAM
264225,1,Zohmun,Zohmun,11,Village Council,0,0,15,MIZORAM
264368,1,Zohnuai,Zohnuai,11,Village Council,0,0,15,MIZORAM
264477,1,Zokhawthar,Zokhawthar,11,Village Council,0,0,15,MIZORAM
264226,1,Zokhawthiang,Zokhawthiang,11,Village Council,0,0,15,MIZORAM
264615,2,Zomuantlang,Zomuantlang,11,Village Council,0,0,15,MIZORAM
264478,1,Zote,Zote,11,Village Council,0,0,15,MIZORAM
264369,1,Zote S,Zote S,11,Village Council,0,0,15,MIZORAM
264370,1,Zotlang,Zotlang,11,Village Council,0,0,15,MIZORAM
264479,1,Zotlang East,Zotlang East,11,Village Council,0,0,15,MIZORAM
264371,1,Zotuitlang,Zotuitlang,11,Village Council,0,0,15,MIZORAM
259288,2,Zyhno,Zyhno,11,Village Council,0,0,15,MIZORAM
258137,2,7th MILE MODEL VILLAGE,7th MILE MODEL VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258136,2,7TH MILE VILLAGE,7TH MILE VILLAGE,12,Village Development Board,0,0,13,NAGALAND
259117,1,ACHIKHU A,ACHIKHU A,12,Village Development Board,0,0,13,NAGALAND
259118,1,ACHIKUCHU B,ACHIKUCHU B,12,Village Development Board,0,0,13,NAGALAND
259145,1,AGHIYILI,AGHIYILI,12,Village Development Board,0,0,13,NAGALAND
259146,1,AGHULI,AGHULI,12,Village Development Board,0,0,13,NAGALAND
258202,1,AHOTO,AHOTO,12,Village Development Board,0,0,13,NAGALAND
258097,1,AHOZHE,AHOZHE,12,Village Development Board,0,0,13,NAGALAND
258959,1,AITEPYONG,AITEPYONG,12,Village Development Board,0,0,13,NAGALAND
259025,1,AJIQAMI,AJIQAMI,12,Village Development Board,0,0,13,NAGALAND
258905,1,AKAHUTO,AKAHUTO,12,Village Development Board,0,0,13,NAGALAND
259119,1,AKHAKHU,AKHAKHU,12,Village Development Board,0,0,13,NAGALAND
258715,1,AKHEGWO,AKHEGWO,12,Village Development Board,0,0,13,NAGALAND
258716,1,AKHEN,AKHEN,12,Village Development Board,0,0,13,NAGALAND
260693,1,AKHOYA,AKHOYA,12,Village Development Board,0,0,13,NAGALAND
258098,1,AKITO,AKITO,12,Village Development Board,0,0,13,NAGALAND
259147,1,AKUBA,AKUBA,12,Village Development Board,0,0,13,NAGALAND
258906,1,AKUHAIQA,AKUHAIQA,12,Village Development Board,0,0,13,NAGALAND
258960,1,AKUK NEW,AKUK NEW,12,Village Development Board,0,0,13,NAGALAND
258961,1,AKUK OLD,AKUK OLD,12,Village Development Board,0,0,13,NAGALAND
258482,1,AKUMEN,AKUMEN,12,Village Development Board,0,0,13,NAGALAND
259026,1,ALAPHUMI,ALAPHUMI,12,Village Development Board,0,0,13,NAGALAND
258426,1,ALAYUNG,ALAYUNG,12,Village Development Board,0,0,13,NAGALAND
258525,1,ALIBA,ALIBA,12,Village Development Board,0,0,13,NAGALAND
258907,1,ALIKHUM,ALIKHUM,12,Village Development Board,0,0,13,NAGALAND
258797,1,ALISOPUR,ALISOPUR,12,Village Development Board,0,0,13,NAGALAND
293836,1,Alongtaki,Alongtaki,12,Village Development Board,0,0,13,NAGALAND
258262,1,AMAHATOR,AMAHATOR,12,Village Development Board,0,0,13,NAGALAND
258069,1,AMALUMA,AMALUMA,12,Village Development Board,0,0,13,NAGALAND
258908,1,AMBOTO NEW,AMBOTO NEW,12,Village Development Board,0,0,13,NAGALAND
258909,1,AMBOTO OLD,AMBOTO OLD,12,Village Development Board,0,0,13,NAGALAND
288769,1,Amikioro,Amikioro,12,Village Development Board,0,0,13,NAGALAND
260716,1,AMOSEN,AMOSEN,12,Village Development Board,0,0,13,NAGALAND
258457,1,ANAKI,ANAKI,12,Village Development Board,0,0,13,NAGALAND
258458,1,ANAKI C,ANAKI C,12,Village Development Board,0,0,13,NAGALAND
260463,1,ANAKI OLD,ANAKI OLD,12,Village Development Board,0,0,13,NAGALAND
258459,1,ANAKI YIMSEN ANAKI NEW,ANAKI YIMSEN ANAKI NEW,12,Village Development Board,0,0,13,NAGALAND
258263,1,ANATANGER,ANATANGER,12,Village Development Board,0,0,13,NAGALAND
258818,1,ANGANGBA,ANGANGBA,12,Village Development Board,0,0,13,NAGALAND
258532,1,Angjangyang,Angjangyang,12,Village Development Board,0,0,13,NAGALAND
258533,1,Angphang,Angphang,12,Village Development Board,0,0,13,NAGALAND
258828,1,ANIASHU VILLAGE,ANIASHU VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258427,1,AOCHING,AOCHING,12,Village Development Board,0,0,13,NAGALAND
258493,1,AOKUM,AOKUM,12,Village Development Board,0,0,13,NAGALAND
258483,1,AONOKPU,AONOKPU,12,Village Development Board,0,0,13,NAGALAND
258534,1,Aopao,Aopao,12,Village Development Board,0,0,13,NAGALAND
260743,1,Aopaochangle,Aopaochangle,12,Village Development Board,0,0,13,NAGALAND
259738,1,Aopenzu,Aopenzu,12,Village Development Board,0,0,13,NAGALAND
258494,1,AOSENDEN,AOSENDEN,12,Village Development Board,0,0,13,NAGALAND
258515,1,AOSETSU,AOSETSU,12,Village Development Board,0,0,13,NAGALAND
258495,1,AOSUNGKUM,AOSUNGKUM,12,Village Development Board,0,0,13,NAGALAND
258099,1,AOYIM,AOYIM,12,Village Development Board,0,0,13,NAGALAND
258203,1,AOYIMCHEN,AOYIMCHEN,12,Village Development Board,0,0,13,NAGALAND
258138,1,AOYIMKUM,AOYIMKUM,12,Village Development Board,0,0,13,NAGALAND
258139,1,AOYIMTI,AOYIMTI,12,Village Development Board,0,0,13,NAGALAND
260717,1,APOJI,APOJI,12,Village Development Board,0,0,13,NAGALAND
258904,1,Aqhauitito,Aqhauitito,12,Village Development Board,0,0,13,NAGALAND
258962,1,AREE NEW,AREE NEW,12,Village Development Board,0,0,13,NAGALAND
258963,1,AREE OLD,AREE OLD,12,Village Development Board,0,0,13,NAGALAND
259116,1,A/SAGHAMI,A/SAGHAMI,12,Village Development Board,0,0,13,NAGALAND
258460,1,ASANGMA,ASANGMA,12,Village Development Board,0,0,13,NAGALAND
258964,1,ASHAA,ASHAA,12,Village Development Board,0,0,13,NAGALAND
259175,1,ASHUKHUMI,ASHUKHUMI,12,Village Development Board,0,0,13,NAGALAND
259028,1,ASUKHUTO,ASUKHUTO,12,Village Development Board,0,0,13,NAGALAND
259058,1,ASUKIQA,ASUKIQA,12,Village Development Board,0,0,13,NAGALAND
259120,1,ASUTO,ASUTO,12,Village Development Board,0,0,13,NAGALAND
259121,1,ATUNAKUGHA,ATUNAKUGHA,12,Village Development Board,0,0,13,NAGALAND
258496,1,ATUPHUMI,ATUPHUMI,12,Village Development Board,0,0,13,NAGALAND
258717,1,AVAKHUNG,AVAKHUNG,12,Village Development Board,0,0,13,NAGALAND
259059,1,AWOHUMI,AWOHUMI,12,Village Development Board,0,0,13,NAGALAND
259027,1,AWOTSAKILI,AWOTSAKILI,12,Village Development Board,0,0,13,NAGALAND
258806,1,AYIPONGER,AYIPONGER,12,Village Development Board,0,0,13,NAGALAND
258684,1,AZAILONG,AZAILONG,12,Village Development Board,0,0,13,NAGALAND
260450,1,Azetso,Azetso,12,Village Development Board,0,0,13,NAGALAND
258910,1,AZUHOTO,AZUHOTO,12,Village Development Board,0,0,13,NAGALAND
258070,1,BADE,BADE,12,Village Development Board,0,0,13,NAGALAND
259176,1,BAIMBHO,BAIMBHO,12,Village Development Board,0,0,13,NAGALAND
258685,1,BAMSIAKILWA,BAMSIAKILWA,12,Village Development Board,0,0,13,NAGALAND
260460,1,Bamunpukhuri,Bamunpukhuri,12,Village Development Board,0,0,13,NAGALAND
258630,1,BEISUMPUIKAM,BEISUMPUIKAM,12,Village Development Board,0,0,13,NAGALAND
258661,1,BENRUE,BENRUE,12,Village Development Board,0,0,13,NAGALAND
258911,1,BHANDARI VILLAGE,BHANDARI VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258428,1,BHUMNYU,BHUMNYU,12,Village Development Board,0,0,13,NAGALAND
258863,1,BHUMPAKH,BHUMPAKH,12,Village Development Board,0,0,13,NAGALAND
258441,1,B.NAMSANG,B.NAMSANG,12,Village Development Board,0,0,13,NAGALAND
258631,1,BONGKOLONG,BONGKOLONG,12,Village Development Board,0,0,13,NAGALAND
258340,1,BOTSA,BOTSA,12,Village Development Board,0,0,13,NAGALAND
258602,1,Bumei,Bumei,12,Village Development Board,0,0,13,NAGALAND
258140,1,BUNGSANG,BUNGSANG,12,Village Development Board,0,0,13,NAGALAND
260444,1,Cedeyevong,Cedeyevong,12,Village Development Board,0,0,13,NAGALAND
258461,1,CHAKPA,CHAKPA,12,Village Development Board,0,0,13,NAGALAND
258476,1,CHAMI,CHAMI,12,Village Development Board,0,0,13,NAGALAND
259002,1,CHANDALASHUNG B,CHANDALASHUNG B,12,Village Development Board,0,0,13,NAGALAND
259003,1,CHANDALASHUNG NEW,CHANDALASHUNG NEW,12,Village Development Board,0,0,13,NAGALAND
259004,1,CHANDALASHUNG OLD,CHANDALASHUNG OLD,12,Village Development Board,0,0,13,NAGALAND
258264,1,CHANGCHOR,CHANGCHOR,12,Village Development Board,0,0,13,NAGALAND
258484,1,CHANGDANG,CHANGDANG,12,Village Development Board,0,0,13,NAGALAND
258965,1,CHANGKA,CHANGKA,12,Village Development Board,0,0,13,NAGALAND
258497,1,CHANGKI,CHANGKI,12,Village Development Board,0,0,13,NAGALAND
295261,1,Changkong,Changkong,12,Village Development Board,0,0,13,NAGALAND
258535,1,Changlang,Changlang,12,Village Development Board,0,0,13,NAGALAND
258603,1,Changlangshu,Changlangshu,12,Village Development Board,0,0,13,NAGALAND
260695,1,Changlangshu Changsha,Changlangshu Changsha,12,Village Development Board,0,0,13,NAGALAND
258604,1,CHANGLO,CHANGLO,12,Village Development Board,0,0,13,NAGALAND
258605,1,Changnyu,Changnyu,12,Village Development Board,0,0,13,NAGALAND
258912,1,CHANGPANG,CHANGPANG,12,Village Development Board,0,0,13,NAGALAND
258987,1,CHANGSU NEW,CHANGSU NEW,12,Village Development Board,0,0,13,NAGALAND
258988,1,CHANGSU OLD,CHANGSU OLD,12,Village Development Board,0,0,13,NAGALAND
258462,1,CHANGTONGYA  NEW,CHANGTONGYA  NEW,12,Village Development Board,0,0,13,NAGALAND
258463,1,CHANGTONGYA  OLD,CHANGTONGYA  OLD,12,Village Development Board,0,0,13,NAGALAND
258536,1,Chaoha Chinglen,Chaoha Chinglen,12,Village Development Board,0,0,13,NAGALAND
258537,1,Chaoha Chingnyu,Chaoha Chingnyu,12,Village Development Board,0,0,13,NAGALAND
258798,1,CHARE VILLAGE,CHARE VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258883,1,CHASAIR,CHASAIR,12,Village Development Board,0,0,13,NAGALAND
258379,1,CHEDEMA  MODEL,CHEDEMA  MODEL,12,Village Development Board,0,0,13,NAGALAND
258380,1,CHEDEMA VILLAGE,CHEDEMA VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258141,1,CHEKIYE,CHEKIYE,12,Village Development Board,0,0,13,NAGALAND
258864,1,CHENDANG,CHENDANG,12,Village Development Board,0,0,13,NAGALAND
295202,1,Chenloisho Wangto,Chenloisho Wangto,12,Village Development Board,0,0,13,NAGALAND
258538,1,Chenloiso,Chenloiso,12,Village Development Board,0,0,13,NAGALAND
258539,1,Chenmoho,Chenmoho,12,Village Development Board,0,0,13,NAGALAND
258540,1,Chenwetnyu,Chenwetnyu,12,Village Development Board,0,0,13,NAGALAND
258707,1,CHESEZU NASA,CHESEZU NASA,12,Village Development Board,0,0,13,NAGALAND
258708,1,CHESEZU NAWE,CHESEZU NAWE,12,Village Development Board,0,0,13,NAGALAND
258807,1,CHESSORE VILLAGE,CHESSORE VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258341,1,CHIECHAMA,CHIECHAMA,12,Village Development Board,0,0,13,NAGALAND
258278,1,CHIKIPONGER,CHIKIPONGER,12,Village Development Board,0,0,13,NAGALAND
258893,1,CHILLISO,CHILLISO,12,Village Development Board,0,0,13,NAGALAND
258819,1,CHIMONGER,CHIMONGER,12,Village Development Board,0,0,13,NAGALAND
258618,1,Chingdang,Chingdang,12,Village Development Board,0,0,13,NAGALAND
258830,1,CHINGEI,CHINGEI,12,Village Development Board,0,0,13,NAGALAND
260696,1,CHING GONG,CHING GONG,12,Village Development Board,0,0,13,NAGALAND
258542,1,Chingkao Chingnyu,Chingkao Chingnyu,12,Village Development Board,0,0,13,NAGALAND
282018,1,Chingkao Chingpong,Chingkao Chingpong,12,Village Development Board,0,0,13,NAGALAND
258541,1,Chingkao Chingwa,Chingkao Chingwa,12,Village Development Board,0,0,13,NAGALAND
260697,1,Chingkao Nyaho,Chingkao Nyaho,12,Village Development Board,0,0,13,NAGALAND
258543,1,Chinglong,Chinglong,12,Village Development Board,0,0,13,NAGALAND
258865,1,CHINGMELEN,CHINGMELEN,12,Village Development Board,0,0,13,NAGALAND
258619,1,Chingphoi,Chingphoi,12,Village Development Board,0,0,13,NAGALAND
258763,1,CHIPOKHETA,CHIPOKHETA,12,Village Development Board,0,0,13,NAGALAND
258894,1,CHIPUR,CHIPUR,12,Village Development Board,0,0,13,NAGALAND
259060,1,CHISHILIMI,CHISHILIMI,12,Village Development Board,0,0,13,NAGALAND
259061,1,CHISHOLUMI,CHISHOLUMI,12,Village Development Board,0,0,13,NAGALAND
258744,1,CHIZAMI,CHIZAMI,12,Village Development Board,0,0,13,NAGALAND
258831,1,CHOKLANGAN,CHOKLANGAN,12,Village Development Board,0,0,13,NAGALAND
258544,1,Choknyu,Choknyu,12,Village Development Board,0,0,13,NAGALAND
258279,1,CHOMI,CHOMI,12,Village Development Board,0,0,13,NAGALAND
258764,1,CHOSABA,CHOSABA,12,Village Development Board,0,0,13,NAGALAND
260698,1,CHOZUBA,CHOZUBA,12,Village Development Board,0,0,13,NAGALAND
293967,1,Chozu Basa,Chozu Basa,12,Village Development Board,0,0,13,NAGALAND
293835,1,Chubarongpang,Chubarongpang,12,Village Development Board,0,0,13,NAGALAND
258516,1,CHUBA YIMKUM,CHUBA YIMKUM,12,Village Development Board,0,0,13,NAGALAND
258464,1,CHUCHUYIMLANG,CHUCHUYIMLANG,12,Village Development Board,0,0,13,NAGALAND
258517,1,CHUCHUYIMPANG,CHUCHUYIMPANG,12,Village Development Board,0,0,13,NAGALAND
258966,1,CHUDI,CHUDI,12,Village Development Board,0,0,13,NAGALAND
258553,1,Chui,Chui,12,Village Development Board,0,0,13,NAGALAND
258394,1,CHUKHANYU,CHUKHANYU,12,Village Development Board,0,0,13,NAGALAND
258949,1,CHUKITONG,CHUKITONG,12,Village Development Board,0,0,13,NAGALAND
258142,1,CHUMIKEDIMA A,CHUMIKEDIMA A,12,Village Development Board,0,0,13,NAGALAND
260436,1,Chumukedima A,Chumukedima A,12,Village Development Board,0,0,13,NAGALAND
258143,1,CHUMUKEDIMA VILLAGE,CHUMUKEDIMA VILLAGE,12,Village Development Board,0,0,13,NAGALAND
258498,1,CHUNGLIYIMSEN,CHUNGLIYIMSEN,12,Village Development Board,0,0,13,NAGALAND
258800,2,Chungliyimti,Chungliyimti,12,Village Development Board,0,0,13,NAGALAND
258799,1,CHUNGLIYIMTI NEW,CHUNGLIYIMTI NEW,12,Village Development Board,0,0,13,NAGALAND
258526,1,CHUNGTIA,CHUNGTIA,12,Village Development Board,0,0,13,NAGALAND
258499,1,CHUNGTIAYIMSEN,CHUNGTIAYIMSEN,12,Village Development Board,0,0,13,NAGALAND
258820,1,CHUNGTOR,CHUNGTOR,12,Village Development Board,0,0,13,NAGALAND
