S.No.,Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,Block Code,Block Name,District Census 2011 Code,District Code,District Name,Localbody Code,Localbody Name,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,State Name,Subdistrict Census 2011 Code,Subdistrict Code,Subdistrict Name,Village Census 2011 Code,Village Code,Village Name
4764,3969,168,Thiruvarur,6361,KORADACHERRY,619,590,THIRUVARUR,229740,VADAGANDAM,521,30,Nagapattinam,TAMIL NADU,05806,5806,Thiruvarur,637973,637973,Vadakandam
4765,3947,52,Bargur,6207,KAVERIPATTINAM,631,577,KRISHNAGIRI,224876,Veeramalai,518,14,Krishnagiri,TAMIL NADU,05893,5893,Pochampalli,644136,644136,Veeramalai
4766,4070,64,Kilpennathur,6410,KEELPENNATHUR,606,593,TIRUVANNAMALAI,231243,Somasipadi,538,,Tiruvannamalai,TAMIL NADU,00000,6630,Kilpennathur,632120,632120,Somaspadi
4767,4088,196,Thirumangalam,6224,TIRUMANGALAM,623,578,MADURAI,225446,SORIKKAMPATTY,541,,Virudhunagar,TAMIL NADU,05840,5840,Thirumangalam,640919,640919,Karadikal
4768,4025,167,Mannargudi,6363,MANNARGUDI,619,590,THIRUVARUR,229815,MOONAMSETHI,531,31,Thanjavur,TAMIL NADU,05808,5808,Mannargudi,638238,638238,Moonam Sethi
4769,3857,38,Arakkonam,6446,NEMILI,000,731,Ranipet,232668,Sirunamalli,503,6,Arakkonam,TAMIL NADU,00000,6664,Nemili,630627,630627,Sirunamalli
4770,3957,194,Madurai West,6225,TIRUPPARANGUNRAM,623,578,MADURAI,225462,Keelamathur,519,24,Madurai,TAMIL NADU,00000,5961,MADURAI WEST,641013,641013,Keelamathur
4771,4089,195,Thiruparankundram,6225,TIRUPPARANGUNRAM,623,578,MADURAI,225473,OthaiAlankulam,541,,Virudhunagar,TAMIL NADU,00000,5962,THIRUPPARANKUNDRAM,641056,641056,Othaialangulam
4772,4067,62,Chengam,6405,CHENGAM,606,593,TIRUVANNAMALAI,231011,Chennasamuthiram,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631964,631964,Chennasamudram RF
4773,4046,142,Thiruverumbur,6379,THIRUVERAMBUR,614,591,TIRUCHIRAPPALLI,230387,Valavanthankottai,534,27,Tiruchirappalli,TAMIL NADU,05780,5780,Thiruverumbur,636036,636036,Valavandankottai (CT)
4774,3866,71,Mailam,6460,MAILAM,607,596,VILLUPURAM,233249,Nallamoor,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632700,632700,Nallamur
4775,3925,80,Kallakurichi,6467,THIAGADURGAM,000,729,KALLAKURICHI,233611,MUDIYANUR,514,,Kallakurichi,TAMIL NADU,05734,5734,Kallakkurichi,633461,633461,Mudiyanur
4776,4056,104,Bhavani,6157,BHAVANI,610,573,ERODE,223602,VARADHANALLUR,536,,Tiruppur,TAMIL NADU,05750,5750,Bhavani,634879,634879,Varadanallur
4777,3988,146,Thuraiyur,6382,UPPILIAPURAM,614,591,TIRUCHIRAPPALLI,230464,Thenpuranadu,524,28,Perambalur,TAMIL NADU,05775,5775,Thuraiyur,635827,635827,Kaliamman Koil Thittu RF
4778,3890,150,Jayankondam,6255,ANDIMADAM,616,610,Ariyalur,226344,Koovathur,508,12,Chidambaram,TAMIL NADU,00000,5983,Andimadam,636355,636355,Koovathur (North)
4779,4073,48,Ambur,6434,ANAICUT,605,595,VELLORE,232592,THOLAPALLI,539,7,Vellore,TAMIL NADU,00000,5964,Anaicut,630972,630972,Thollapalli
4780,3984,143,Lalgudi,6371,LALGUDI,614,591,TIRUCHIRAPPALLI,230118,Komakudi,524,28,Perambalur,TAMIL NADU,05777,5777,Lalgudi,635930,635930,Komagudi
4781,3859,40,Katpadi,6442,KATPADI,605,595,VELLORE,232495,KARIGIRI,503,6,Arakkonam,TAMIL NADU,05713,5713,Katpadi,630408,630408,Karigiri
4782,4008,184,Karaikudi,6308,DEVAKOTTAI,622,585,SIVAGANGA,228124,THIRUPPAKKOTTAI,528,33,Sivaganga,TAMIL NADU,05831,5831,Devakottai,640178,640178,Tiruppakottai
4783,3861,39,Sholingur,6446,NEMILI,000,731,Ranipet,232638,Kattupakkam,503,6,Arakkonam,TAMIL NADU,00000,6664,Nemili,630619,630619,Kattupakkam
4784,4072,63,Tiruvannamalai,6417,TIRUVANNAMALAI,606,593,TIRUVANNAMALAI,231560,Kanandampoondi,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632168,632168,Kanadampoondi
4785,3887,149,Ariyalur,6261,THIRUMANUR,616,610,Ariyalur,226531,Kovilesanai,508,12,Chidambaram,TAMIL NADU,05787,5787,Ariyalur,636504,636504,Kovil Esanai (West)
4786,4012,185,Tiruppattur,6318,TIRUPPATHUR,622,585,SIVAGANGA,228322,VANIYANKADU,528,33,Sivaganga,TAMIL NADU,05829,5829,Thiruppathur,640037,640037,Alagapuri
4787,3887,149,Ariyalur,6256,ARIYALUR,616,610,Ariyalur,226395,Usenabath,508,12,Chidambaram,TAMIL NADU,05787,5787,Ariyalur,636457,636457,Kallankurichi
4788,3862,3,Tiruttani,6350,PALLIPATTU,602,589,THIRUVALLUR,229362,Ramasamudram,503,6,Arakkonam,TAMIL NADU,05697,5697,Pallipattu,628954,628954,Ramasamudram
4789,4044,180,Pudukkottai,6273,PUDUKKOTTAI,621,582,PUDUKKOTTAI,226962,Ganapathipuram,534,27,Tiruchirappalli,TAMIL NADU,05821,5821,Pudukkottai,639422,639422,Kallukaranpatti
4790,4036,197,Usilampatti,6222,SEDAPATTI,623,578,MADURAI,225351,KALAPPANPATTI,532,,Theni,TAMIL NADU,05839,5839,Peraiyur,640853,640853,Kalappanpatti
4791,4070,64,Kilpennathur,6416,THURINJAPURAM,606,593,TIRUVANNAMALAI,231504,Kiliyapattu,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632125,632125,Kiliapattu
4792,4009,187,Manamadurai,6313,MANAMADURAI,622,585,SIVAGANGA,228142,MELAPASALAI,528,33,Sivaganga,TAMIL NADU,05833,5833,Manamadurai,640422,640422,Keelapasalai
4793,4081,77,Ulundurpettai,6468,THIRUVENNAINALLUR,607,596,VILLUPURAM,233672,PERIYASEVALAI,540,,Viluppuram,TAMIL NADU,00000,7053,THIRUVENNAINALLUR,633587,633587,Periyasevalai
4794,3947,52,Bargur,6205,BARGUR,631,577,KRISHNAGIRI,224789,Guttur,518,14,Krishnagiri,TAMIL NADU,00000,6613,Bargur,643963,643963,Guttur
4795,3925,80,Kallakurichi,6467,THIAGADURGAM,000,729,KALLAKURICHI,233626,THIYAGAI,514,,Kallakurichi,TAMIL NADU,05734,5734,Kallakkurichi,633458,633458,Thiyagai
4796,4067,62,Chengam,6414,THANDRAMPET,606,593,TIRUVANNAMALAI,231410,Puthur Chekkadi,538,,Tiruvannamalai,TAMIL NADU,05726,5726,THANDRAMPET,632026,632026,Puthurchekkadi
4797,4070,64,Kilpennathur,6416,THURINJAPURAM,606,593,TIRUVANNAMALAI,231528,Sorakulathur,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631968,631968,Sorakolathur RF
4798,3867,66,Polur,6412,POLUR,606,593,TIRUVANNAMALAI,231344,Vellur,504,,Arani,TAMIL NADU,05724,5724,Polur,631665,631665,Vellur
4799,3868,69,Vandavasi,6418,VANDAVASI,606,593,TIRUVANNAMALAI,231663,Velliambakkam,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631560,631560,Seeyalam
4800,3890,150,Jayankondam,6260,T. PALUR,616,610,Ariyalur,226486,Anaikudam,508,12,Chidambaram,TAMIL NADU,05786,5786,Udayarpalayam,636394,636394,Anaikudam
4801,3859,40,Katpadi,6442,KATPADI,605,595,VELLORE,232504,SEVOOR,503,6,Arakkonam,TAMIL NADU,05713,5713,Katpadi,630453,630453,Sevur
4802,3890,150,Jayankondam,6257,JAYAMKONDAM,616,610,Ariyalur,226410,Kallathur,508,12,Chidambaram,TAMIL NADU,05786,5786,Udayarpalayam,636366,636366,Keelakudiyiruppu
4803,4009,187,Manamadurai,6319,TIRUPPUVANAM,622,585,SIVAGANGA,228342,LADANENDAL,528,33,Sivaganga,TAMIL NADU,00000,5965,Thiruppuvanam,640370,640370,Ladanendal
4804,4001,86,Edappadi,6297,NANGAVALLI,608,584,SALEM,227689,KARIKKAPATTI,527,16,Salem,TAMIL NADU,05736,5736,Mettur,633792,633792,Karikkapatti
4805,3862,3,Tiruttani,6354,R.K.PET,602,589,THIRUVALLUR,229465,G.C.S. Kandigai,503,6,Arakkonam,TAMIL NADU,00000,6674,R K PET,628956,628956,G. C. S Kandigai A
4806,4002,84,Omalur,6298,OMALUR,608,584,SALEM,227710,Periyeripatti,527,16,Salem,TAMIL NADU,05737,5737,Omalur,633846,633846,Vedappatti
4807,3887,149,Ariyalur,6256,ARIYALUR,616,610,Ariyalur,226374,Kayarlabath,508,12,Chidambaram,TAMIL NADU,05787,5787,Ariyalur,636465,636465,Kayarlabath
4808,4012,185,Tiruppattur,6316,SINGAMPUNARI,622,585,SIVAGANGA,228227,Maruthippatti,528,33,Sivaganga,TAMIL NADU,00000,5995,Singampunari,639998,639998,Sadurvadamangalam
4809,3862,3,Tiruttani,6354,R.K.PET,602,589,THIRUVALLUR,229476,Paivalasa,503,6,Arakkonam,TAMIL NADU,00000,6674,R K PET,628969,628969,Paivalasa
4810,4084,74,Viluppuram,6459,KOLIYANUR,607,596,VILLUPURAM,233198,KAVANIPAKKAM,540,,Viluppuram,TAMIL NADU,05731,5731,Viluppuram,633001,633001,Kavanippakkam
4811,3867,66,Polur,6406,CHETPUT,606,593,TIRUVANNAMALAI,231090,Thumbur,504,,Arani,TAMIL NADU,00000,6617,Chetpet,631724,631724,Thumbur
4812,3952,54,Veppanahalli,6211,SHOOLAGIRI,631,577,KRISHNAGIRI,224982,Kumbalam,518,14,Krishnagiri,TAMIL NADU,00000,6641,Shoolagiri,643741,643741,Muthurayanpudur
4813,3868,69,Vandavasi,6415,THELLAR,606,593,TIRUVANNAMALAI,231478,Sogathur,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631570,631570,Sogathur
4814,3865,70,Gingee,6454,GINGEE,607,596,VILLUPURAM,233020,Thenpudupattu,504,,Arani,TAMIL NADU,05728,5728,Gingee,632472,632472,Tenpuduppattu
4815,4012,185,Tiruppattur,6316,SINGAMPUNARI,622,585,SIVAGANGA,228219,Jeyankondanilai,528,33,Sivaganga,TAMIL NADU,00000,5995,Singampunari,640045,640045,Jeyankondanilai
4816,3995,183,Aranthangi,6265,ARANTANGI,621,582,PUDUKKOTTAI,226670,Egaperumalur,526,34,Ramanathapuram,TAMIL NADU,05826,5826,Aranthangi,639791,639791,Kandichchankadu
4817,3958,188,Melur,6218,KOTTAMPATTI,623,578,MADURAI,225230,Pallapatti,519,24,Madurai,TAMIL NADU,05835,5835,Melur,640485,640485,Silambakkonepatti
4818,3868,69,Vandavasi,6415,THELLAR,606,593,TIRUVANNAMALAI,231485,Thenthinnalur,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631596,631596,Thenthinnalur
4819,3926,78,Rishivandiyam,6466,SANKARAPURAM,000,729,KALLAKURICHI,233563,MANALUR,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633237,633237,Manalur
4820,4067,62,Chengam,6405,CHENGAM,606,593,TIRUVANNAMALAI,231027,Neepathurai,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631948,631948,Neepathurai
4821,3988,146,Thuraiyur,6381,TURAIYUR,614,591,TIRUCHIRAPPALLI,230420,Kannanur,524,28,Perambalur,TAMIL NADU,05775,5775,Thuraiyur,635805,635805,Kannanur
4822,3988,146,Thuraiyur,6381,TURAIYUR,614,591,TIRUCHIRAPPALLI,230440,Sokkanadapuram,524,28,Perambalur,TAMIL NADU,05775,5775,Thuraiyur,635802,635802,Chokkanathapuram
4823,3946,179,Viralimalai,6264,ANNAVASAL,621,582,PUDUKKOTTAI,226642,PULVAYAL,517,26,Karur,TAMIL NADU,05818,5818,Iluppur,639290,639290,Sundarappatti
4824,3975,93,Senthamangalam,6242,KOLLI HILLS,609,580,NAMAKKAL,226045,Bail Nadu,522,,Namakkal,TAMIL NADU,00000,6625,KOLLI HILLS,634560,634560,Bailnadu
4825,4055,105,Anthiyur,6155,AMMAPET,610,573,ERODE,223556,CHENNAMPATTI,536,,Tiruppur,TAMIL NADU,00000,5969,Anthiyur,634846,634846,Chennampatti
4826,3862,3,Tiruttani,6350,PALLIPATTU,602,589,THIRUVALLUR,229337,Athimanjeri,503,6,Arakkonam,TAMIL NADU,05697,5697,Pallipattu,628949,628949,Athimanjeri
4827,4012,185,Tiruppattur,6316,SINGAMPUNARI,622,585,SIVAGANGA,228241,Vadavanpatti,528,33,Sivaganga,TAMIL NADU,00000,5995,Singampunari,640047,640047,Vadavanpatti
4828,4032,200,Bodinayackanur,6339,BODINAYAKKANUR,624,588,THENI,229027,Anaikaraipatti,532,,Theni,TAMIL NADU,05842,5842,Bodinayakanur,641077,641077,Bodinayackanur
4829,4071,50,Tiruppattur,6450,TIRUPPATTUR,000,732,Tirupathur,232834,CHINNA SAMUDRAM,538,,Tiruvannamalai,TAMIL NADU,05720,5720,Tirupathur,631095,631095,Thathavalli
4830,3926,78,Rishivandiyam,6465,RISHIVANDIAM,000,729,KALLAKURICHI,233520,Maniyandhal,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633253,633253,Maniyandal
4831,3928,83,Yercaud,6300,PEDDANAICKENPALAYAM,608,584,SALEM,227753,C.K.HillsVadakkuNadu,514,,Kallakurichi,TAMIL NADU,00000,6618,Pethanaickanpalayam,634230,634230,ChinnakalrayanHillsvadakkunadu
4832,4034,199,Periyakulam,6343,PERIYAKULAM,624,588,THENI,229093,Vadapudupatti,532,,Theni,TAMIL NADU,05843,5843,Periyakulam,641096,641096,Vadaveeranaickenpatty
4833,3954,189,Madurai East,6219,MADURAI EAST,623,578,MADURAI,225268,PUDUPATTI,519,24,Madurai,TAMIL NADU,00000,5960,MADURAI EAST,640649,640649,Narasingam BIT 3
4834,4002,84,Omalur,6298,OMALUR,608,584,SALEM,227700,Kottamariammankoil,527,16,Salem,TAMIL NADU,05737,5737,Omalur,633851,633851,Omalur
4835,3976,96,Tiruchengodu,6239,ELACIPALAYAM,609,580,NAMAKKAL,225996,Sakthinaickenpalayam,522,,Namakkal,TAMIL NADU,05745,5745,Tiruchengode,634412,634412,Kovilpalayam
4836,4009,187,Manamadurai,6309,ILAYANKUDI,622,585,SIVAGANGA,227979,Kalladithidal,528,33,Sivaganga,TAMIL NADU,05834,5834,Ilayangudi,640434,640434,Visavanoor
4837,4088,196,Thirumangalam,6224,TIRUMANGALAM,623,578,MADURAI,225436,N. KAMATCHIPURAM,541,,Virudhunagar,TAMIL NADU,05840,5840,Thirumangalam,640964,640964,Nadukottai
4838,4070,64,Kilpennathur,6410,KEELPENNATHUR,606,593,TIRUVANNAMALAI,231208,Aranji,538,,Tiruvannamalai,TAMIL NADU,00000,6630,Kilpennathur,632140,632140,Kumarakudi
4839,3860,41,Ranipet,6452,WALAJAPET,000,731,Ranipet,232880,Anandalai,503,6,Arakkonam,TAMIL NADU,05714,5714,Wallajah,630514,630514,Anandhalai
4840,3866,71,Mailam,6464,OLAKKUR,607,596,VILLUPURAM,233472,MELMAVILANGAI,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632556,632556,Mavilangai (Mel)
4841,3973,92,Rasipuram,6250,RASIPURAM,609,580,NAMAKKAL,226217,KOONAVELAMPATTI,522,,Namakkal,TAMIL NADU,05746,5746,Rasipuram,634543,634543,Anaikattipalayam
4842,4012,185,Tiruppattur,6314,S. PUDUR,622,585,SIVAGANGA,228171,Keelavayal,528,33,Sivaganga,TAMIL NADU,00000,5995,Singampunari,639970,639970,Kilavayal
4843,3861,39,Sholingur,6446,NEMILI,000,731,Ranipet,232655,Nelvoy,503,6,Arakkonam,TAMIL NADU,05715,5715,Arakonam,630653,630653,S.Kolathur
4844,4089,195,Thiruparankundram,6225,TIRUPPARANGUNRAM,623,578,MADURAI,225487,Vadapalanji,541,,Virudhunagar,TAMIL NADU,00000,5962,THIRUPPARANKUNDRAM,641025,641025,Thenpalanji
4845,4088,196,Thirumangalam,6224,TIRUMANGALAM,623,578,MADURAI,225446,SORIKKAMPATTY,541,,Virudhunagar,TAMIL NADU,05840,5840,Thirumangalam,640927,640927,Josyar Alangulam
4846,3866,71,Mailam,6460,MAILAM,607,596,VILLUPURAM,233243,Kootteripattu,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632703,632703,Kutteripattu
4847,3944,138,Manapparai,6383,VAIYAMPATTI,614,591,TIRUCHIRAPPALLI,230484,Vellalapatty,517,26,Karur,TAMIL NADU,05781,5781,Manapparai,636041,636041,Vellalapatti
4848,4084,74,Viluppuram,6459,KOLIYANUR,607,596,VILLUPURAM,233194,KALLAPATTU,540,,Viluppuram,TAMIL NADU,05731,5731,Viluppuram,632955,632955,Kallappattu
4849,4089,195,Thiruparankundram,6225,TIRUPPARANGUNRAM,623,578,MADURAI,225461,Keelakuilkudi,541,,Virudhunagar,TAMIL NADU,00000,5961,MADURAI WEST,641022,641022,Kilakuyilkudi
4850,3864,68,Cheyyar,6419,VEMBAKKAM,606,593,TIRUVANNAMALAI,231723,Thiruppanangadu,504,,Arani,TAMIL NADU,00000,6624,Vembakkam,631231,631231,Thiruppanangadu
4851,3926,78,Rishivandiyam,6466,SANKARAPURAM,000,729,KALLAKURICHI,233553,ARULAMPADI,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633258,633258,Arulambadi
4852,3972,95,Paramathi-velur,6244,MOHANUR,609,580,NAMAKKAL,226105,S VALAVANTHI,522,,Namakkal,TAMIL NADU,00000,6635,MOHANUR,634750,634750,Sircarvalavandhi
4853,3947,52,Bargur,6205,BARGUR,631,577,KRISHNAGIRI,224798,Kullampatti,518,14,Krishnagiri,TAMIL NADU,05893,5893,Pochampalli,644123,644123,Kadappasandampatti
4854,3975,93,Senthamangalam,6240,ERUMAPATTY,609,580,NAMAKKAL,226021,VARADHARAJAPURAM,522,,Namakkal,TAMIL NADU,00000,6632,SENDAMANGALAM,634681,634681,Varadarajapuram
4855,3985,144,Manachanallur,6372,MANACHANELLUR,614,591,TIRUCHIRAPPALLI,230160,Konalai,524,28,Perambalur,TAMIL NADU,05776,5776,Manachanallur,635846,635846,Konalai
4856,4071,50,Tiruppattur,6438,JOLARPET,000,732,Tirupathur,232359,ELAGIRI HILLS,538,,Tiruvannamalai,TAMIL NADU,05720,5720,Tirupathur,631147,631147,Jolarpettai R.F.
4857,4009,187,Manamadurai,6313,MANAMADURAI,622,585,SIVAGANGA,228138,M.KARISALGULAM,528,33,Sivaganga,TAMIL NADU,05833,5833,Manamadurai,640423,640423,Arimandapam
4858,3958,188,Melur,6218,KOTTAMPATTI,623,578,MADURAI,225225,Kodukkampatti,519,24,Madurai,TAMIL NADU,05835,5835,Melur,640507,640507,Kodukkampatti
4859,4079,76,Thirukoilur,6468,THIRUVENNAINALLUR,607,596,VILLUPURAM,233648,EMAPPAIR,540,,Viluppuram,TAMIL NADU,00000,6651,Kandachipuram,633220,633220,Emappur
4860,4036,197,Usilampatti,6222,SEDAPATTI,623,578,MADURAI,225350,E. KOTTAIPATTY,532,,Theni,TAMIL NADU,05839,5839,Peraiyur,640848,640848,E. Kottaipatti
4861,4010,186,Sivaganga,6317,SIVAGANGA,622,585,SIVAGANGA,228285,Vaniyangudi,528,33,Sivaganga,TAMIL NADU,05832,5832,Sivaganga,640282,640282,Melavaniyankudi
4862,3860,41,Ranipet,6452,WALAJAPET,000,731,Ranipet,232905,Sumaithangi,503,6,Arakkonam,TAMIL NADU,05714,5714,Wallajah,630517,630517,Sumaithangi
4863,3861,39,Sholingur,6448,SHOLINGHUR,000,731,Ranipet,232770,VELAM,503,6,Arakkonam,TAMIL NADU,05714,5714,Wallajah,630542,630542,Ammur (R.F)
4864,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224839,Sevaganapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643680,643680,Sevaganapalli
4865,4012,185,Tiruppattur,6318,TIRUPPATHUR,622,585,SIVAGANGA,228299,KOTTAIYIRUPPU,528,33,Sivaganga,TAMIL NADU,05829,5829,Thiruppathur,640022,640022,Kottaiyiruppu
4866,4079,76,Thirukoilur,6469,TIRUKKOYILUR,000,729,KALLAKURICHI,233431,SADAIKATTI,540,,Viluppuram,TAMIL NADU,05732,5732,Tirukkoyilur,633093,633093,Sadaikatti
4867,4080,72,Tindivanam,6464,OLAKKUR,607,596,VILLUPURAM,233482,PALLIPAKKAM,540,,Viluppuram,TAMIL NADU,05729,5729,Tindivanam,632577,632577,Pallipakkam
4868,4067,62,Chengam,6405,CHENGAM,606,593,TIRUVANNAMALAI,231044,Uchimalaikuppam,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631976,631976,Uchimalai RF
4869,3995,183,Aranthangi,6266,ARIMALAM,621,582,PUDUKKOTTAI,226711,Embal,526,34,Ramanathapuram,TAMIL NADU,05828,5828,Avudayarkoil,639919,639919,Embal
4870,3863,67,Arani,6404,ARANI,606,593,TIRUVANNAMALAI,230966,Adanur,504,,Arani,TAMIL NADU,05721,5721,Arani,631187,631187,Adanur
4871,3858,42,Arcot,6449,TIMIRI,000,731,Ranipet,232790,Mambakkam,503,6,Arakkonam,TAMIL NADU,05716,5716,Arcot,630695,630695,Melnayakanpalayam
4872,3859,40,Katpadi,6452,WALAJAPET,000,731,Ranipet,232903,Seekarajapuram,503,6,Arakkonam,TAMIL NADU,05714,5714,Wallajah,630468,630468,Thiruvalamplantation (R.F)
4873,4076,45,Kilvaithinankuppam,6437,GUDIYATTAM,605,595,VELLORE,232313,D.p.palayam,539,7,Vellore,TAMIL NADU,05712,5712,Gudiyatham,630273,630273,Dakshinapathapalayam
4874,3858,42,Arcot,6449,TIMIRI,000,731,Ranipet,232816,Chennasamudram,503,6,Arakkonam,TAMIL NADU,00000,7059,Kalavai,630747,630747,Sennasamudram
4875,3976,96,Tiruchengodu,6243,MALLASAMUDRAM,609,580,NAMAKKAL,226072,Minnampalli,522,,Namakkal,TAMIL NADU,05745,5745,Tiruchengode,634428,634428,Minnampalli
4876,4012,185,Tiruppattur,6315,SAKKOTTAI,622,585,SIVAGANGA,228071,ARCOT VELUR,528,33,Sivaganga,TAMIL NADU,05830,5830,Karaikkudi,640068,640068,Athangudi
4877,3864,68,Cheyyar,6403,ANAKKAVUR,606,593,TIRUVANNAMALAI,230958,Ukkal,504,,Arani,TAMIL NADU,05722,5722,Cheyyar,631337,631337,Ukkal
4878,4079,76,Thirukoilur,6463,MUGAIYUR,607,596,VILLUPURAM,233443,VEERANGIPURAM,540,,Viluppuram,TAMIL NADU,00000,6651,Kandachipuram,633073,633073,Veerangipuram
4879,4070,64,Kilpennathur,6410,KEELPENNATHUR,606,593,TIRUVANNAMALAI,231231,Nadalaganadal,538,,Tiruvannamalai,TAMIL NADU,00000,6630,Kilpennathur,632180,632180,Nadalarganandal
4880,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224824,Gopanapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643819,643819,Gopanapalli
4881,4009,187,Manamadurai,6309,ILAYANKUDI,622,585,SIVAGANGA,227990,Maruthanganallur,528,33,Sivaganga,TAMIL NADU,05833,5833,Manamadurai,640418,640418,S.Karaikudi
4882,3862,3,Tiruttani,6350,PALLIPATTU,602,589,THIRUVALLUR,229359,Punniyam,503,6,Arakkonam,TAMIL NADU,05697,5697,Pallipattu,628944,628944,Karimbedu
4883,3865,70,Gingee,6462,MELMALAYANUR,607,596,VILLUPURAM,233350,Manandal,504,,Arani,TAMIL NADU,00000,6652,Melmalaiyanur,632339,632339,Manandal
4884,3958,188,Melur,6221,MELUR,623,578,MADURAI,225343,VELLALUR,519,24,Madurai,TAMIL NADU,05835,5835,Melur,640538,640538,Vellalur
4885,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224839,Sevaganapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643681,643681,Kagganur
4886,3858,42,Arcot,6449,TIMIRI,000,731,Ranipet,232822,Vanakkambadi,503,6,Arakkonam,TAMIL NADU,05716,5716,Arcot,630754,630754,Vanakambadi
4887,4044,180,Pudukkottai,6273,PUDUKKOTTAI,621,582,PUDUKKOTTAI,226966,Kavinadu West,534,27,Tiruchirappalli,TAMIL NADU,05821,5821,Pudukkottai,639439,639439,Purakarai Natham Pannai
4888,3985,144,Manachanallur,6376,MUSIRI,614,591,TIRUCHIRAPPALLI,230300,Sukkampatti,524,28,Perambalur,TAMIL NADU,05774,5774,Musiri,635721,635721,Sukkampatti
4889,4072,63,Tiruvannamalai,6414,THANDRAMPET,606,593,TIRUVANNAMALAI,231428,Vargur,538,,Tiruvannamalai,TAMIL NADU,05726,5726,THANDRAMPET,632045,632045,Kannamadai RF (Portion)
4890,3954,189,Madurai East,6219,MADURAI EAST,623,578,MADURAI,225264,PANAIKULAM,519,24,Madurai,TAMIL NADU,00000,5960,MADURAI EAST,640660,640660,Varaganeri
4891,4067,62,Chengam,6414,THANDRAMPET,606,593,TIRUVANNAMALAI,231414,Sadakuppam,538,,Tiruvannamalai,TAMIL NADU,05726,5726,THANDRAMPET,632033,632033,Sadakuppam
4892,4009,187,Manamadurai,6309,ILAYANKUDI,622,585,SIVAGANGA,227995,Nagamugunthangudi,528,33,Sivaganga,TAMIL NADU,05834,5834,Ilayangudi,640448,640448,Tiruvallur
4893,3866,71,Mailam,6460,MAILAM,607,596,VILLUPURAM,233271,Vilangampadi,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632713,632713,Velangampadi
4894,3890,150,Jayankondam,6260,T. PALUR,616,610,Ariyalur,226512,Udayanatham,508,12,Chidambaram,TAMIL NADU,05786,5786,Udayarpalayam,636390,636390,Udayanatham (West)
4895,4075,46,Gudiyattam,6447,PERANAMBATTU,605,595,VELLORE,232704,Masigam,539,7,Vellore,TAMIL NADU,05712,5712,Gudiyatham,630360,630360,Kempasamudram R.F
4896,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224829,Masinayakanapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643838,643838,Panchakshipuram
4897,4070,64,Kilpennathur,6416,THURINJAPURAM,606,593,TIRUVANNAMALAI,231518,Northampoondi,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632076,632076,Andapattu
4898,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228065,VITTANERI,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640284,640284,Panangadi
4899,3865,70,Gingee,6454,GINGEE,607,596,VILLUPURAM,233001,Perungapur,504,,Arani,TAMIL NADU,05728,5728,Gingee,633042,633042,Thirunjikadu R.F.
4900,3887,149,Ariyalur,6261,THIRUMANUR,616,610,Ariyalur,226546,Thirumanur,508,12,Chidambaram,TAMIL NADU,05787,5787,Ariyalur,636512,636512,Thirumanur
4901,3947,52,Bargur,6205,BARGUR,631,577,KRISHNAGIRI,224802,Oppathavadi,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643993,643993,Nandibanda R.F.
4902,3967,169,Nannilam,6361,KORADACHERRY,619,590,THIRUVARUR,229734,SEMMANGUDI,521,30,Nagapattinam,TAMIL NADU,05806,5806,Thiruvarur,637970,637970,Deepangudi
