Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
251929,Sandur,61325,3,Sandur (TP) - Ward No.3
251929,Sandur,61326,4,Sandur (TP) - Ward No.4
251929,Sandur,61327,5,Sandur (TP) - Ward No.5
251929,Sandur,61328,6,Sandur (TP) - Ward No.6
251929,Sandur,61329,7,Sandur (TP) - Ward No.7
251929,Sandur,61330,8,Sandur (TP) - Ward No.8
251929,Sandur,61331,9,Sandur (TP) - Ward No.9
251819,Sankeshwar,25444,1,Sankeshwar (TMC) - Ward No.1
251819,Sankeshwar,25453,10,Sankeshwar (TMC) - Ward No.10
251819,Sankeshwar,25454,11,Sankeshwar (TMC) - Ward No.11
251819,Sankeshwar,25455,12,Sankeshwar (TMC) - Ward No.12
251819,Sankeshwar,25456,13,Sankeshwar (TMC) - Ward No.13
251819,Sankeshwar,25457,14,Sankeshwar (TMC) - Ward No.14
251819,Sankeshwar,25458,15,Sankeshwar (TMC) - Ward No.15
251819,Sankeshwar,25459,16,Sankeshwar (TMC) - Ward No.16
251819,Sankeshwar,25460,17,Sankeshwar (TMC) - Ward No.17
251819,Sankeshwar,25461,18,Sankeshwar (TMC) - Ward No.18
251819,Sankeshwar,25462,19,Sankeshwar (TMC) - Ward No.19
251819,Sankeshwar,25445,2,Sankeshwar (TMC) - Ward No.2
251819,Sankeshwar,25463,20,Sankeshwar (TMC) - Ward No.20
251819,Sankeshwar,25464,21,Sankeshwar (TMC) - Ward No.21
251819,Sankeshwar,25465,22,Sankeshwar (TMC) - Ward No.22
251819,Sankeshwar,25466,23,Sankeshwar (TMC) - Ward No.23
251819,Sankeshwar,25446,3,Sankeshwar (TMC) - Ward No.3
251819,Sankeshwar,25447,4,Sankeshwar (TMC) - Ward No.4
251819,Sankeshwar,25448,5,Sankeshwar (TMC) - Ward No.5
251819,Sankeshwar,25449,6,Sankeshwar (TMC) - Ward No.6
251819,Sankeshwar,25450,7,Sankeshwar (TMC) - Ward No.7
251819,Sankeshwar,25451,8,Sankeshwar (TMC) - Ward No.8
251819,Sankeshwar,25452,9,Sankeshwar (TMC) - Ward No.9
253132,Saragur,2592,1,Saragur  (TP) - Ward No.1
253132,Saragur,29086,10,Saragur  (TP) - Ward No.10
253132,Saragur,29088,11,Saragur  (TP) - Ward No.11
253132,Saragur,2594,2,Saragur  (TP) - Ward No.2
253132,Saragur,28881,3,Saragur  (TP) - Ward No.3
253132,Saragur,28883,4,Saragur  (TP) - Ward No.4
253132,Saragur,28885,5,Saragur  (TP) - Ward No.5
253132,Saragur,29078,6,Saragur  (TP) - Ward No.6
253132,Saragur,29080,7,Saragur  (TP) - Ward No.7
253132,Saragur,29082,8,Saragur  (TP) - Ward No.8
253132,Saragur,29084,9,Saragur  (TP) - Ward No.9
251828,Saundatti-Yellamma,25681,1,Saundatti-Yellamma (TMC) - Ward No.1
251828,Saundatti-Yellamma,25690,10,Saundatti-Yellamma (TMC) - Ward No.10
251828,Saundatti-Yellamma,25691,11,Saundatti-Yellamma (TMC) - Ward No.11
251828,Saundatti-Yellamma,25692,12,Saundatti-Yellamma (TMC) - Ward No.12
251828,Saundatti-Yellamma,25693,13,Saundatti-Yellamma (TMC) - Ward No.13
251828,Saundatti-Yellamma,25694,14,Saundatti-Yellamma (TMC) - Ward No.14
251828,Saundatti-Yellamma,25695,15,Saundatti-Yellamma (TMC) - Ward No.15
251828,Saundatti-Yellamma,25696,16,Saundatti-Yellamma (TMC) - Ward No.16
251828,Saundatti-Yellamma,25697,17,Saundatti-Yellamma (TMC) - Ward No.17
251828,Saundatti-Yellamma,25698,18,Saundatti-Yellamma (TMC) - Ward No.18
251828,Saundatti-Yellamma,25699,19,Saundatti-Yellamma (TMC) - Ward No.19
251828,Saundatti-Yellamma,25682,2,Saundatti-Yellamma (TMC) - Ward No.2
251828,Saundatti-Yellamma,25700,20,Saundatti-Yellamma (TMC) - Ward No.20
251828,Saundatti-Yellamma,25701,21,Saundatti-Yellamma (TMC) - Ward No.21
251828,Saundatti-Yellamma,25702,22,Saundatti-Yellamma (TMC) - Ward No.22
251828,Saundatti-Yellamma,25703,23,Saundatti-Yellamma (TMC) - Ward No.23
251828,Saundatti-Yellamma,25683,3,Saundatti-Yellamma (TMC) - Ward No.3
251828,Saundatti-Yellamma,25684,4,Saundatti-Yellamma (TMC) - Ward No.4
251828,Saundatti-Yellamma,25685,5,Saundatti-Yellamma (TMC) - Ward No.5
251828,Saundatti-Yellamma,25686,6,Saundatti-Yellamma (TMC) - Ward No.6
251828,Saundatti-Yellamma,25687,7,Saundatti-Yellamma (TMC) - Ward No.7
251828,Saundatti-Yellamma,25688,8,Saundatti-Yellamma (TMC) - Ward No.8
251828,Saundatti-Yellamma,25689,9,Saundatti-Yellamma (TMC) - Ward No.9
251914,Savanur,61249,1,Savanur (TMC) - Ward No.1
251914,Savanur,61258,10,Savanur (TMC) - Ward No.10
251914,Savanur,61259,11,Savanur (TMC) - Ward No.11
251914,Savanur,61260,12,Savanur (TMC) - Ward No.12
251914,Savanur,61261,13,Savanur (TMC) - Ward No.13
251914,Savanur,61262,14,Savanur (TMC) - Ward No.14
251914,Savanur,61263,15,Savanur (TMC) - Ward No.15
251914,Savanur,61264,16,Savanur (TMC) - Ward No.16
251914,Savanur,61265,17,Savanur (TMC) - Ward No.17
251914,Savanur,61266,18,Savanur (TMC) - Ward No.18
251914,Savanur,61267,19,Savanur (TMC) - Ward No.19
251914,Savanur,61250,2,Savanur (TMC) - Ward No.2
251914,Savanur,61268,20,Savanur (TMC) - Ward No.20
251914,Savanur,61269,21,Savanur (TMC) - Ward No.21
251914,Savanur,61270,22,Savanur (TMC) - Ward No.22
251914,Savanur,61271,23,Savanur (TMC) - Ward No.23
251914,Savanur,61251,3,Savanur (TMC) - Ward No.3
251914,Savanur,61252,4,Savanur (TMC) - Ward No.4
251914,Savanur,61253,5,Savanur (TMC) - Ward No.5
251914,Savanur,61254,6,Savanur (TMC) - Ward No.6
251914,Savanur,61255,7,Savanur (TMC) - Ward No.7
251914,Savanur,61256,8,Savanur (TMC) - Ward No.8
251914,Savanur,61257,9,Savanur (TMC) - Ward No.9
251852,Sedam,63484,1,Sedam (TMC) - Ward No.1
251852,Sedam,63493,10,Sedam (TMC) - Ward No.10
251852,Sedam,63494,11,Sedam (TMC) - Ward No.11
251852,Sedam,63495,12,Sedam (TMC) - Ward No.12
251852,Sedam,63496,13,Sedam (TMC) - Ward No.13
251852,Sedam,63497,14,Sedam (TMC) - Ward No.14
251852,Sedam,63498,15,Sedam (TMC) - Ward No.15
251852,Sedam,63499,16,Sedam (TMC) - Ward No.16
251852,Sedam,63500,17,Sedam (TMC) - Ward No.17
251852,Sedam,63501,18,Sedam (TMC) - Ward No.18
251852,Sedam,63502,19,Sedam (TMC) - Ward No.19
251852,Sedam,63485,2,Sedam (TMC) - Ward No.2
251852,Sedam,63503,20,Sedam (TMC) - Ward No.20
251852,Sedam,63504,21,Sedam (TMC) - Ward No.21
251852,Sedam,63505,22,Sedam (TMC) - Ward No.22
251852,Sedam,63506,23,Sedam (TMC) - Ward No.23
251852,Sedam,63486,3,Sedam (TMC) - Ward No.3
251852,Sedam,63487,4,Sedam (TMC) - Ward No.4
251852,Sedam,63488,5,Sedam (TMC) - Ward No.5
251852,Sedam,63489,6,Sedam (TMC) - Ward No.6
251852,Sedam,63490,7,Sedam (TMC) - Ward No.7
251852,Sedam,63491,8,Sedam (TMC) - Ward No.8
251852,Sedam,63492,9,Sedam (TMC) - Ward No.9
251855,Shahabad,27044,1,Shahabad (TMC) - Ward No.1
251855,Shahabad,27053,10,Shahabad (TMC) - Ward No.10
251855,Shahabad,27054,11,Shahabad (TMC) - Ward No.11
251855,Shahabad,27055,12,Shahabad (TMC) - Ward No.12
251855,Shahabad,27056,13,Shahabad (TMC) - Ward No.13
251855,Shahabad,27341,14,Shahabad (TMC) - Ward No.14
251855,Shahabad,27342,15,Shahabad (TMC) - Ward No.15
251855,Shahabad,27343,16,Shahabad (TMC) - Ward No.16
251855,Shahabad,27344,17,Shahabad (TMC) - Ward No.17
251855,Shahabad,27345,18,Shahabad (TMC) - Ward No.18
251855,Shahabad,27346,19,Shahabad (TMC) - Ward No.19
251855,Shahabad,27045,2,Shahabad (TMC) - Ward No.2
251855,Shahabad,27347,20,Shahabad (TMC) - Ward No.20
251855,Shahabad,27348,21,Shahabad (TMC) - Ward No.21
251855,Shahabad,27349,22,Shahabad (TMC) - Ward No.22
251855,Shahabad,27350,23,Shahabad (TMC) - Ward No.23
251855,Shahabad,27351,24,Shahabad (TMC) - Ward No.24
251855,Shahabad,27352,25,Shahabad (TMC) - Ward No.25
251855,Shahabad,27353,26,Shahabad (TMC) - Ward No.26
251855,Shahabad,27354,27,Shahabad (TMC) - Ward No.27
251855,Shahabad,27046,3,Shahabad (TMC) - Ward No.3
251855,Shahabad,27047,4,Shahabad (TMC) - Ward No.4
251855,Shahabad,27048,5,Shahabad (TMC) - Ward No.5
251855,Shahabad,27049,6,Shahabad (TMC) - Ward No.6
251855,Shahabad,27050,7,Shahabad (TMC) - Ward No.7
251855,Shahabad,27051,8,Shahabad (TMC) - Ward No.8
251855,Shahabad,27052,9,Shahabad (TMC) - Ward No.9
251854,Shahabad ACC,63508,2,Bhankur  (OG) - Ward No.2
251854,Shahabad ACC,63507,1,Shahabad ACC (NAC) - Ward No.1
251861,Shahpur,27368,1,Shahpur (TMC) - Ward No.1
251861,Shahpur,27377,10,Shahpur (TMC) - Ward No.10
251861,Shahpur,27378,11,Shahpur (TMC) - Ward No.11
251861,Shahpur,27379,12,Shahpur (TMC) - Ward No.12
251861,Shahpur,27380,13,Shahpur (TMC) - Ward No.13
251861,Shahpur,27381,14,Shahpur (TMC) - Ward No.14
251861,Shahpur,27382,15,Shahpur (TMC) - Ward No.15
251861,Shahpur,27383,16,Shahpur (TMC) - Ward No.16
251861,Shahpur,27384,17,Shahpur (TMC) - Ward No.17
251861,Shahpur,27385,18,Shahpur (TMC) - Ward No.18
251861,Shahpur,27386,19,Shahpur (TMC) - Ward No.19
251861,Shahpur,27369,2,Shahpur (TMC) - Ward No.2
251861,Shahpur,27387,20,Shahpur (TMC) - Ward No.20
251861,Shahpur,27388,21,Shahpur (TMC) - Ward No.21
251861,Shahpur,27389,22,Shahpur (TMC) - Ward No.22
251861,Shahpur,27390,23,Shahpur (TMC) - Ward No.23
251861,Shahpur,27370,3,Shahpur (TMC) - Ward No.3
251861,Shahpur,27371,4,Shahpur (TMC) - Ward No.4
251861,Shahpur,27372,5,Shahpur (TMC) - Ward No.5
251861,Shahpur,27373,6,Shahpur (TMC) - Ward No.6
251861,Shahpur,27374,7,Shahpur (TMC) - Ward No.7
251861,Shahpur,27375,8,Shahpur (TMC) - Ward No.8
251861,Shahpur,27376,9,Shahpur (TMC) - Ward No.9
276579,SHEDBALA,1296032,1,Ward-1
276579,SHEDBALA,1296041,10,Ward-10
276579,SHEDBALA,1296042,11,Ward-11
276579,SHEDBALA,1296043,12,Ward-12
276579,SHEDBALA,1296044,13,Ward-13
276579,SHEDBALA,1296045,14,Ward-14
276579,SHEDBALA,1296046,15,Ward-15
276579,SHEDBALA,1296047,16,Ward-16
276579,SHEDBALA,1296033,2,Ward-2
276579,SHEDBALA,1296034,3,Ward-3
276579,SHEDBALA,1296035,4,Ward-4
276579,SHEDBALA,1296036,5,Ward-5
276579,SHEDBALA,1296037,6,Ward-6
276579,SHEDBALA,1296038,7,Ward-7
276579,SHEDBALA,1296039,8,Ward-8
276579,SHEDBALA,1296040,9,Ward-9
251912,Shiggaon,61059,1,Shiggaon (TMC) - Ward No.1
251912,Shiggaon,61068,10,Shiggaon (TMC) - Ward No.10
251912,Shiggaon,61069,11,Shiggaon (TMC) - Ward No.11
251912,Shiggaon,61070,12,Shiggaon (TMC) - Ward No.12
251912,Shiggaon,61071,13,Shiggaon (TMC) - Ward No.13
251912,Shiggaon,61072,14,Shiggaon (TMC) - Ward No.14
251912,Shiggaon,61073,15,Shiggaon (TMC) - Ward No.15
251912,Shiggaon,61244,16,Shiggaon (TMC) - Ward No.16
251912,Shiggaon,61245,17,Shiggaon (TMC) - Ward No.17
251912,Shiggaon,61246,18,Shiggaon (TMC) - Ward No.18
251912,Shiggaon,61247,19,Shiggaon (TMC) - Ward No.19
251912,Shiggaon,61060,2,Shiggaon (TMC) - Ward No.2
251912,Shiggaon,61248,20,Shiggaon (TMC) - Ward No.20
251912,Shiggaon,69704,21,Shiggaon (TMC) - Ward No.21
251912,Shiggaon,69705,22,Shiggaon (TMC) - Ward No.22
251912,Shiggaon,69706,23,Shiggaon (TMC) - Ward No.23
251912,Shiggaon,61061,3,Shiggaon (TMC) - Ward No.3
251912,Shiggaon,61062,4,Shiggaon (TMC) - Ward No.4
251912,Shiggaon,61063,5,Shiggaon (TMC) - Ward No.5
251912,Shiggaon,61064,6,Shiggaon (TMC) - Ward No.6
251912,Shiggaon,61065,7,Shiggaon (TMC) - Ward No.7
251912,Shiggaon,61066,8,Shiggaon (TMC) - Ward No.8
251912,Shiggaon,61067,9,Shiggaon (TMC) - Ward No.9
251948,Shikarpur,31289,1,Shikarpur (TMC) - Ward No.1
251948,Shikarpur,31298,10,Shikarpur (TMC) - Ward No.10
251948,Shikarpur,31299,11,Shikarpur (TMC) - Ward No.11
251948,Shikarpur,31300,12,Shikarpur (TMC) - Ward No.12
251948,Shikarpur,31301,13,Shikarpur (TMC) - Ward No.13
251948,Shikarpur,31302,14,Shikarpur (TMC) - Ward No.14
251948,Shikarpur,31303,15,Shikarpur (TMC) - Ward No.15
251948,Shikarpur,31304,16,Shikarpur (TMC) - Ward No.16
251948,Shikarpur,31305,17,Shikarpur (TMC) - Ward No.17
251948,Shikarpur,31306,18,Shikarpur (TMC) - Ward No.18
251948,Shikarpur,31307,19,Shikarpur (TMC) - Ward No.19
251948,Shikarpur,31290,2,Shikarpur (TMC) - Ward No.2
251948,Shikarpur,31308,20,Shikarpur (TMC) - Ward No.20
251948,Shikarpur,31309,21,Shikarpur (TMC) - Ward No.21
251948,Shikarpur,31310,22,Shikarpur (TMC) - Ward No.22
251948,Shikarpur,31311,23,Shikarpur (TMC) - Ward No.23
251948,Shikarpur,31291,3,Shikarpur (TMC) - Ward No.3
251948,Shikarpur,31292,4,Shikarpur (TMC) - Ward No.4
251948,Shikarpur,31293,5,Shikarpur (TMC) - Ward No.5
251948,Shikarpur,31294,6,Shikarpur (TMC) - Ward No.6
251948,Shikarpur,31295,7,Shikarpur (TMC) - Ward No.7
251948,Shikarpur,31296,8,Shikarpur (TMC) - Ward No.8
251948,Shikarpur,31297,9,Shikarpur (TMC) - Ward No.9
251890,Shirhatti,60495,1,Shirhatti (TP) - Ward No.1
251890,Shirhatti,60504,10,Shirhatti (TP) - Ward No.10
251890,Shirhatti,60505,11,Shirhatti (TP) - Ward No.11
251890,Shirhatti,60506,12,Shirhatti (TP) - Ward No.12
251890,Shirhatti,60507,13,Shirhatti (TP) - Ward No.13
251890,Shirhatti,60977,14,Shirhatti (TP) - Ward No.14
251890,Shirhatti,60978,15,Shirhatti (TP) - Ward No.15
251890,Shirhatti,60496,2,Shirhatti (TP) - Ward No.2
251890,Shirhatti,60497,3,Shirhatti (TP) - Ward No.3
251890,Shirhatti,60498,4,Shirhatti (TP) - Ward No.4
251890,Shirhatti,60499,5,Shirhatti (TP) - Ward No.5
251890,Shirhatti,60500,6,Shirhatti (TP) - Ward No.6
251890,Shirhatti,60501,7,Shirhatti (TP) - Ward No.7
251890,Shirhatti,60502,8,Shirhatti (TP) - Ward No.8
251890,Shirhatti,60503,9,Shirhatti (TP) - Ward No.9
251951,Shivamogga,31337,1,Shimoga (CMC) - Ward No.1
251951,Shivamogga,31346,10,Shimoga (CMC) - Ward No.10
251951,Shivamogga,31347,11,Shimoga (CMC) - Ward No.11
251951,Shivamogga,31348,12,Shimoga (CMC) - Ward No.12
251951,Shivamogga,31349,13,Shimoga (CMC) - Ward No.13
251951,Shivamogga,31350,14,Shimoga (CMC) - Ward No.14
251951,Shivamogga,31351,15,Shimoga (CMC) - Ward No.15
251951,Shivamogga,31352,16,Shimoga (CMC) - Ward No.16
251951,Shivamogga,31353,17,Shimoga (CMC) - Ward No.17
251951,Shivamogga,31354,18,Shimoga (CMC) - Ward No.18
251951,Shivamogga,31726,19,Shimoga (CMC) - Ward No.19
251951,Shivamogga,31338,2,Shimoga (CMC) - Ward No.2
251951,Shivamogga,31727,20,Shimoga (CMC) - Ward No.20
251951,Shivamogga,31728,21,Shimoga (CMC) - Ward No.21
251951,Shivamogga,31729,22,Shimoga (CMC) - Ward No.22
251951,Shivamogga,31730,23,Shimoga (CMC) - Ward No.23
251951,Shivamogga,31731,24,Shimoga (CMC) - Ward No.24
251951,Shivamogga,31732,25,Shimoga (CMC) - Ward No.25
251951,Shivamogga,31733,26,Shimoga (CMC) - Ward No.26
251951,Shivamogga,31734,27,Shimoga (CMC) - Ward No.27
251951,Shivamogga,31735,28,Shimoga (CMC) - Ward No.28
251951,Shivamogga,31736,29,Shimoga (CMC) - Ward No.29
251951,Shivamogga,31339,3,Shimoga (CMC) - Ward No.3
251951,Shivamogga,31737,30,Shimoga (CMC) - Ward No.30
251951,Shivamogga,31738,31,Shimoga (CMC) - Ward No.31
251951,Shivamogga,31739,32,Shimoga (CMC) - Ward No.32
251951,Shivamogga,31740,33,Shimoga (CMC) - Ward No.33
251951,Shivamogga,31741,34,Shimoga (CMC) - Ward No.34
251951,Shivamogga,31742,35,Shimoga (CMC) - Ward No.35
251951,Shivamogga,31340,4,Shimoga (CMC) - Ward No.4
251951,Shivamogga,31341,5,Shimoga (CMC) - Ward No.5
251951,Shivamogga,31342,6,Shimoga (CMC) - Ward No.6
251951,Shivamogga,31343,7,Shimoga (CMC) - Ward No.7
251951,Shivamogga,31344,8,Shimoga (CMC) - Ward No.8
251951,Shivamogga,31345,9,Shimoga (CMC) - Ward No.9
251859,Shorapur,63510,1,Shorapur (TMC) - Ward No.1
251859,Shorapur,63519,10,Shorapur (TMC) - Ward No.10
251859,Shorapur,63520,11,Shorapur (TMC) - Ward No.11
251859,Shorapur,63521,12,Shorapur (TMC) - Ward No.12
251859,Shorapur,63522,13,Shorapur (TMC) - Ward No.13
251859,Shorapur,63523,14,Shorapur (TMC) - Ward No.14
251859,Shorapur,63524,15,Shorapur (TMC) - Ward No.15
251859,Shorapur,63702,16,Shorapur (TMC) - Ward No.16
251859,Shorapur,63703,17,Shorapur (TMC) - Ward No.17
251859,Shorapur,63704,18,Shorapur (TMC) - Ward No.18
251859,Shorapur,63705,19,Shorapur (TMC) - Ward No.19
251859,Shorapur,63511,2,Shorapur (TMC) - Ward No.2
251859,Shorapur,63706,20,Shorapur (TMC) - Ward No.20
251859,Shorapur,63707,21,Shorapur (TMC) - Ward No.21
251859,Shorapur,63708,22,Shorapur (TMC) - Ward No.22
251859,Shorapur,63709,23,Shorapur (TMC) - Ward No.23
251859,Shorapur,63710,24,Shorapur (TMC) - Ward No.24
251859,Shorapur,63512,3,Shorapur (TMC) - Ward No.3
251859,Shorapur,63513,4,Shorapur (TMC) - Ward No.4
251859,Shorapur,63514,5,Shorapur (TMC) - Ward No.5
251859,Shorapur,63515,6,Shorapur (TMC) - Ward No.6
251859,Shorapur,63516,7,Shorapur (TMC) - Ward No.7
251859,Shorapur,63517,8,Shorapur (TMC) - Ward No.8
251859,Shorapur,63518,9,Shorapur (TMC) - Ward No.9
252004,Shrirangapattana,26742,1,Shrirangapattana (TMC) - Ward No.1
252004,Shrirangapattana,26751,10,Shrirangapattana (TMC) - Ward No.10
252004,Shrirangapattana,26752,11,Shrirangapattana (TMC) - Ward No.11
252004,Shrirangapattana,26753,12,Shrirangapattana (TMC) - Ward No.12
252004,Shrirangapattana,26754,13,Shrirangapattana (TMC) - Ward No.13
252004,Shrirangapattana,26755,14,Shrirangapattana (TMC) - Ward No.14
252004,Shrirangapattana,26756,15,Shrirangapattana (TMC) - Ward No.15
252004,Shrirangapattana,26757,16,Shrirangapattana (TMC) - Ward No.16
252004,Shrirangapattana,26758,17,Shrirangapattana (TMC) - Ward No.17
252004,Shrirangapattana,26759,18,Shrirangapattana (TMC) - Ward No.18
252004,Shrirangapattana,26760,19,Shrirangapattana (TMC) - Ward No.19
252004,Shrirangapattana,26743,2,Shrirangapattana (TMC) - Ward No.2
252004,Shrirangapattana,26761,20,Shrirangapattana (TMC) - Ward No.20
252004,Shrirangapattana,26762,21,Shrirangapattana (TMC) - Ward No.21
252004,Shrirangapattana,26763,22,Shrirangapattana (TMC) - Ward No.22
252004,Shrirangapattana,26764,23,Shrirangapattana (TMC) - Ward No.23
252004,Shrirangapattana,26744,3,Shrirangapattana (TMC) - Ward No.3
252004,Shrirangapattana,26745,4,Shrirangapattana (TMC) - Ward No.4
252004,Shrirangapattana,26746,5,Shrirangapattana (TMC) - Ward No.5
252004,Shrirangapattana,26747,6,Shrirangapattana (TMC) - Ward No.6
252004,Shrirangapattana,26748,7,Shrirangapattana (TMC) - Ward No.7
252004,Shrirangapattana,26749,8,Shrirangapattana (TMC) - Ward No.8
252004,Shrirangapattana,26750,9,Shrirangapattana (TMC) - Ward No.9
251908,Siddapur,29962,1,Siddapur (TP) - Ward No.1
251908,Siddapur,29971,10,Siddapur (TP) - Ward No.10
251908,Siddapur,29972,11,Siddapur (TP) - Ward No.11
251908,Siddapur,29973,12,Siddapur (TP) - Ward No.12
251908,Siddapur,29974,13,Siddapur (TP) - Ward No.13
251908,Siddapur,29963,2,Siddapur (TP) - Ward No.2
251908,Siddapur,29964,3,Siddapur (TP) - Ward No.3
251908,Siddapur,29965,4,Siddapur (TP) - Ward No.4
251908,Siddapur,29966,5,Siddapur (TP) - Ward No.5
251908,Siddapur,29967,6,Siddapur (TP) - Ward No.6
251908,Siddapur,29968,7,Siddapur (TP) - Ward No.7
251908,Siddapur,29969,8,Siddapur (TP) - Ward No.8
251908,Siddapur,29970,9,Siddapur (TP) - Ward No.9
251982,Sidlaghatta,25725,1,Sidlaghatta (TMC) - Ward No.1
251982,Sidlaghatta,25734,10,Sidlaghatta (TMC) - Ward No.10
251982,Sidlaghatta,25735,11,Sidlaghatta (TMC) - Ward No.11
251982,Sidlaghatta,25736,12,Sidlaghatta (TMC) - Ward No.12
251982,Sidlaghatta,25737,13,Sidlaghatta (TMC) - Ward No.13
251982,Sidlaghatta,25738,14,Sidlaghatta (TMC) - Ward No.14
251982,Sidlaghatta,25739,15,Sidlaghatta (TMC) - Ward No.15
251982,Sidlaghatta,25740,16,Sidlaghatta (TMC) - Ward No.16
251982,Sidlaghatta,25741,17,Sidlaghatta (TMC) - Ward No.17
251982,Sidlaghatta,25742,18,Sidlaghatta (TMC) - Ward No.18
251982,Sidlaghatta,25743,19,Sidlaghatta (TMC) - Ward No.19
251982,Sidlaghatta,25726,2,Sidlaghatta (TMC) - Ward No.2
251982,Sidlaghatta,25744,20,Sidlaghatta (TMC) - Ward No.20
251982,Sidlaghatta,25745,21,Sidlaghatta (TMC) - Ward No.21
251982,Sidlaghatta,25746,22,Sidlaghatta (TMC) - Ward No.22
251982,Sidlaghatta,25747,23,Sidlaghatta (TMC) - Ward No.23
251982,Sidlaghatta,946226,24,Sidlaghatta (TMC) - Ward No.24
251982,Sidlaghatta,946228,25,Sidlaghatta (TMC) - Ward No.25
251982,Sidlaghatta,946233,26,Sidlaghatta (TMC) - Ward No.26
251982,Sidlaghatta,946237,27,Sidlaghatta (TMC) - Ward No.27
251982,Sidlaghatta,25727,3,Sidlaghatta (TMC) - Ward No.3
251982,Sidlaghatta,25728,4,Sidlaghatta (TMC) - Ward No.4
251982,Sidlaghatta,25729,5,Sidlaghatta (TMC) - Ward No.5
251982,Sidlaghatta,25730,6,Sidlaghatta (TMC) - Ward No.6
251982,Sidlaghatta,25731,7,Sidlaghatta (TMC) - Ward No.7
251982,Sidlaghatta,25732,8,Sidlaghatta (TMC) - Ward No.8
251982,Sidlaghatta,25733,9,Sidlaghatta (TMC) - Ward No.9
251844,Sindgi,63441,1,Sindgi (TMC) - Ward No.1
251844,Sindgi,63450,10,Sindgi (TMC) - Ward No.10
251844,Sindgi,63451,11,Sindgi (TMC) - Ward No.11
251844,Sindgi,63452,12,Sindgi (TMC) - Ward No.12
251844,Sindgi,63453,13,Sindgi (TMC) - Ward No.13
251844,Sindgi,63454,14,Sindgi (TMC) - Ward No.14
251844,Sindgi,63455,15,Sindgi (TMC) - Ward No.15
251844,Sindgi,63456,16,Sindgi (TMC) - Ward No.16
251844,Sindgi,63457,17,Sindgi (TMC) - Ward No.17
251844,Sindgi,63458,18,Sindgi (TMC) - Ward No.18
251844,Sindgi,63459,19,Sindgi (TMC) - Ward No.19
251844,Sindgi,63442,2,Sindgi (TMC) - Ward No.2
251844,Sindgi,63460,20,Sindgi (TMC) - Ward No.20
251844,Sindgi,63461,21,Sindgi (TMC) - Ward No.21
251844,Sindgi,63462,22,Sindgi (TMC) - Ward No.22
251844,Sindgi,63463,23,Sindgi (TMC) - Ward No.23
251844,Sindgi,63443,3,Sindgi (TMC) - Ward No.3
251844,Sindgi,63444,4,Sindgi (TMC) - Ward No.4
251844,Sindgi,63445,5,Sindgi (TMC) - Ward No.5
251844,Sindgi,63446,6,Sindgi (TMC) - Ward No.6
251844,Sindgi,63447,7,Sindgi (TMC) - Ward No.7
251844,Sindgi,63448,8,Sindgi (TMC) - Ward No.8
251844,Sindgi,63449,9,Sindgi (TMC) - Ward No.9
251878,Sindhnur,27714,1,Sindhnur (TMC) - Ward No.1
251878,Sindhnur,27817,10,Sindhnur (TMC) - Ward No.10
251878,Sindhnur,27818,11,Sindhnur (TMC) - Ward No.11
251878,Sindhnur,27819,12,Sindhnur (TMC) - Ward No.12
251878,Sindhnur,27820,13,Sindhnur (TMC) - Ward No.13
251878,Sindhnur,27821,14,Sindhnur (TMC) - Ward No.14
251878,Sindhnur,27822,15,Sindhnur (TMC) - Ward No.15
251878,Sindhnur,27823,16,Sindhnur (TMC) - Ward No.16
251878,Sindhnur,27824,17,Sindhnur (TMC) - Ward No.17
251878,Sindhnur,27825,18,Sindhnur (TMC) - Ward No.18
251878,Sindhnur,27826,19,Sindhnur (TMC) - Ward No.19
251878,Sindhnur,27715,2,Sindhnur (TMC) - Ward No.2
251878,Sindhnur,27827,20,Sindhnur (TMC) - Ward No.20
251878,Sindhnur,27828,21,Sindhnur (TMC) - Ward No.21
251878,Sindhnur,27829,22,Sindhnur (TMC) - Ward No.22
251878,Sindhnur,27830,23,Sindhnur (TMC) - Ward No.23
251878,Sindhnur,27831,24,Sindhnur (TMC) - Ward No.24
251878,Sindhnur,27832,25,Sindhnur (TMC) - Ward No.25
251878,Sindhnur,27833,26,Sindhnur (TMC) - Ward No.26
251878,Sindhnur,27834,27,Sindhnur (TMC) - Ward No.27
251878,Sindhnur,27716,3,Sindhnur (TMC) - Ward No.3
251878,Sindhnur,27717,4,Sindhnur (TMC) - Ward No.4
251878,Sindhnur,27718,5,Sindhnur (TMC) - Ward No.5
251878,Sindhnur,27719,6,Sindhnur (TMC) - Ward No.6
251878,Sindhnur,27720,7,Sindhnur (TMC) - Ward No.7
251878,Sindhnur,27815,8,Sindhnur (TMC) - Ward No.8
251878,Sindhnur,27816,9,Sindhnur (TMC) - Ward No.9
251969,Sira,25333,1,Sira (TMC) - Ward No.1
251969,Sira,25342,10,Sira (TMC) - Ward No.10
251969,Sira,25343,11,Sira (TMC) - Ward No.11
251969,Sira,25344,12,Sira (TMC) - Ward No.12
251969,Sira,25345,13,Sira (TMC) - Ward No.13
251969,Sira,25346,14,Sira (TMC) - Ward No.14
251969,Sira,25347,15,Sira (TMC) - Ward No.15
251969,Sira,25348,16,Sira (TMC) - Ward No.16
